Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,STIP1,Stress-induced-phosphoprotein 1,50601,0.0243550283337672,0.00548006235292364,0.0136141061220369,0.0350959505454976,8.86220000804504e-06
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,ANGPT1,Angiopoietin-1,50530,0.0314663415303848,0.00710480726863219,0.0175409192838657,0.0453917637769039,9.51942129987488e-06
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,ATG4A,Cysteine protease ATG4A,50130,0.0221889830580575,0.00501403813652421,0.01236146831047,0.0320164978056449,9.67623831015515e-06
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,PEBP1,Phosphatidylethanolamine-binding protein 1,50637,0.0212504163257762,0.0048317603036084,0.0117801661307037,0.0307206665208486,1.09743891233625e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,DDX58,Antiviral innate immune response receptor RIG-I,50130,0.0212235286036827,0.00484155821115907,0.0117340745098109,0.0307129826975545,1.17294148040093e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,GLOD4,Glyoxalase domain-containing protein 4,50586,0.0129076073763425,0.00295652455706024,0.00711281924450443,0.0187023955081806,1.27250063219326e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,SH3GLB2,Endophilin-B2,47713,0.0242414937888988,0.00558110596854525,0.0133025260905501,0.0351804614872475,1.40980452838871e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,CENPF,Centromere protein F,47408,0.0199363521757808,0.00460464717072269,0.0109112437211643,0.0289614606303972,1.50167314386666e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,YOD1,Ubiquitin thioesterase OTU1,47104,0.0228046252263871,0.00529059206702685,0.0124350647750145,0.0331741856777597,1.63821411523267e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,BLVRB,Flavin reductase,50637,0.0239958884753152,0.0056486376270407,0.0129245587263154,0.035067218224315,2.16515373266391e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,CCN2,CCN family member 2,50584,0.0198860953270959,0.00468311623737979,0.0107071875018315,0.0290650031523603,2.18209564460862e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,C9orf40,Uncharacterized protein C9orf40,47653,0.0287629452565727,0.00681842238555443,0.015398837380886,0.0421270531322594,2.47197584329679e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,SERPINI1,Neuroserpin,47306,0.0104219481952386,0.00247760893590087,0.0055658346808729,0.0152780617096043,2.60656286438616e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,ST13,Hsc70-interacting protein,47334,0.0196548760028564,0.00468869374707922,0.0104650362585811,0.0288447157471316,2.77849833171193e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,PIK3AP1,Phosphoinositide 3-kinase adapter protein 1,50573,0.0217842369478222,0.00520389065402941,0.0115846112659246,0.0319838626297199,2.84867625173163e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,APP,Amyloid-beta precursor protein,50611,0.023349701120037,0.00559589174143348,0.0123817533068274,0.0343176489332466,3.02263531095117e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,GMPR,GMP reductase 1,50826,0.0174109779727572,0.00417837024147791,0.00922137229946055,0.0256005836460539,3.0992757661547e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,ADD1,Alpha-adducin,47334,0.0245890173556,0.00591026587493254,0.0130048962407323,0.0361731384704678,3.19165961243472e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,PTGR1,Prostaglandin reductase 1,47742,0.0285635024666015,0.0068727314838783,0.0150929487582001,0.042034056175003,3.25231308812454e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,CCS,Copper chaperone for superoxide dismutase,50425,0.0166932528276513,0.00401806178903893,0.00881785172113497,0.0245686539341676,3.27198359197211e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,PSMD9,26S proteasome non-ATPase regulatory subunit 9,50510,0.0195412720713514,0.00473393925830366,0.0102627511250762,0.0288197930176265,3.67468325353767e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,DNAJB2,DnaJ homolog subfamily B member 2,47334,0.0185908168807154,0.0045093623995505,0.00975246657759642,0.0274291671838344,3.76097929043459e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,PDGFB,Platelet-derived growth factor subunit B,50706,0.0294218966288258,0.00723006079973123,0.0152509774613525,0.043592815796299,4.73057384019437e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,PPCDC,Phosphopantothenoylcysteine decarboxylase,50783,0.0157197215154114,0.00390998794205498,0.00805614514898363,0.0233832978818391,5.82963466072003e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,PARK7,Parkinson disease protein 7,50637,0.0174423387490697,0.00438108435434811,0.00885541341454739,0.026029264083592,6.8769994199012e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,MIF,Macrophage migration inhibitory factor,50601,0.0225027345737754,0.00568698268238978,0.0113562485162915,0.0336492206312594,7.61784221370112e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,ACYP1,Acylphosphatase-1,47263,0.0216767888586494,0.00548775398084947,0.0109207910561844,0.0324327866611144,7.84382664326718e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,ALDH1A1,Retinal dehydrogenase 1,50637,0.0178575754720676,0.00452432476110755,0.00898989894029677,0.0267252520038384,7.9384103444449e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,WNT9A,Protein Wnt-9a,50202,-0.00964023811301087,0.00244538182156763,-0.0144331864832834,-0.00484728974273831,8.09917536174837e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,IGBP1,Immunoglobulin-binding protein 1,47703,0.0199750524227716,0.00507423469829459,0.0100295524141142,0.029920552431429,8.29587613323765e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,DNAJA4,DnaJ homolog subfamily A member 4,47713,0.0233953001449778,0.00596717942511758,0.0116996284717473,0.0350909718182082,8.86235984019047e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,MDH1,"Malate dehydrogenase, cytoplasmic",47648,0.0131079488224992,0.00334882907176458,0.00654424384184063,0.0196716538031578,9.10344015486517e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,CPPED1,Serine/threonine-protein phosphatase CPPED1,50783,0.0216098288698666,0.00553830734404096,0.0107547464755464,0.0324649112641869,9.57366177458232e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,FHIT,Bis(5'-adenosyl)-triphosphatase,50109,0.0239785543712296,0.00617200011384121,0.0118814341481008,0.0360756745943584,0.000102622163366718
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,AMPD3,AMP deaminase 3,47713,0.0231437415548722,0.00599360471263131,0.0113962763181148,0.0348912067916295,0.00011311956807394
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,FKBP4,Peptidyl-prolyl cis-trans isomerase FKBP4,50425,0.0140966635691022,0.00365938445190877,0.006924270043361,0.0212690570948434,0.000117407521491505
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,NGFR,Tumor necrosis factor receptor superfamily member 16,47742,0.00931701060647539,0.00242070341839418,0.00457243190642279,0.014061589306528,0.000119054180111632
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,CA1,Carbonic anhydrase 1,50157,0.0197957843336821,0.00515134543068323,0.00969914728954297,0.0298924213778212,0.000121978483057546
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,NUDT5,ADP-sugar pyrophosphatase,50637,0.0162680413996992,0.00424397506466035,0.00794985027296497,0.0245862325264335,0.000126843768653944
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,OMG,Oligodendrocyte-myelin glycoprotein,50510,-0.021461082699631,0.00563748035095078,-0.0325105441874945,-0.0104116212117675,0.000141137807479517
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,CPXM1,Probable carboxypeptidase X1,50695,0.0223759672560525,0.00589229291832758,0.0108270731361304,0.0339248613759746,0.00014656604215653
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,STAMBP,STAM-binding protein,50392,0.0202314817852636,0.00533166916527277,0.00978141022132896,0.0306815533491982,0.000148300622820454
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,AHSP,Alpha-hemoglobin-stabilizing protein,50598,0.026702452193175,0.00708293488189081,0.012819899824669,0.040585004561681,0.000163705768417928
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,ATP6V1F,V-type proton ATPase subunit F,50076,0.0209215597458796,0.00559338143765575,0.00995853212807432,0.0318845873636849,0.000184208859245919
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,PDGFA,Platelet-derived growth factor subunit A,50882,0.022648005152491,0.00607544375270413,0.0107401353971909,0.0345558749077911,0.000193653759334991
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,UROD,Uroporphyrinogen decarboxylase,47334,0.0214145376451829,0.00575834918714441,0.0101281732383798,0.0327009020519859,0.000200720670772183
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,MMP8,Neutrophil collagenase,50750,0.0231039526044821,0.00621760251093578,0.010917451683048,0.0352904535259162,0.000202997927084527
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,PLPBP,Pyridoxal phosphate homeostasis protein,50612,0.0210163430724603,0.00566396268876255,0.00991497620248571,0.0321177099424349,0.000207343103832095
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,ANXA3,Annexin A3,50750,0.0218560261725535,0.00590328914196777,0.0102855794542967,0.0334264728908104,0.000214146306596111
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,CRH,Corticoliberin,50091,-0.0266651217966154,0.00723994692485878,-0.0408554177693386,-0.0124748258238922,0.000231036421887157
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,VEGFC,Vascular endothelial growth factor C,50695,0.017160901651914,0.0047204442216007,0.00790883097757664,0.0264129723262514,0.000278151744167651
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,SERPINE1,Plasminogen activator inhibitor 1,50882,0.0203464579773765,0.00560080247394567,0.00936888512844301,0.0313240308263101,0.000281035688346527
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,RWDD1,RWD domain-containing protein 1,50783,0.0191808769902616,0.00528254787737658,0.00882708315060352,0.0295346708299197,0.000282989446017701
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,CXCL17,C-X-C motif chemokine 17,50826,-0.0125349284998426,0.00345857642246372,-0.0193137382878715,-0.00575611871181369,0.000290406093701813
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,TIMP3,Metalloproteinase inhibitor 3,50706,0.0398760440889454,0.0110386160710417,0.0182403565897037,0.0615117315881871,0.000304051225025811
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,HMBS,Porphobilinogen deaminase,50788,0.0131212189685358,0.00364610492807319,0.00597485330951231,0.0202675846275592,0.000320533382855859
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,S100A4,Protein S100-A4,50695,0.0171273432940432,0.00477394378726171,0.00777041347101026,0.0264842731170762,0.000334384712467563
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,ACHE,Acetylcholinesterase,47334,0.00993231226381688,0.0027744777475034,0.00449433587871023,0.0153702886489235,0.000344642372211461
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,CCL13,C-C motif chemokine 13,50794,0.0208518676978809,0.00582597663692052,0.00943295348951669,0.0322707819062451,0.000345508701505665
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,GAST,Gastrin,47713,-0.0422954758677912,0.0118672964981765,-0.0655553770042172,-0.0190355747313652,0.000366113859098255
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,NAP1L4,Nucleosome assembly protein 1-like 4,47608,0.0121853030513255,0.00342535099870508,0.00547161509386352,0.0188989910087874,0.000375501322315141
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,RABGAP1L,Rab GTPase-activating protein 1-like,50202,0.0181122974535108,0.00509536868815453,0.00812537482472788,0.0280992200822936,0.000379300584340576
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,COL4A1,Collagen alpha-1(IV) chain,50612,0.0118971094707717,0.00334709705181073,0.00533679924922268,0.0184574196923207,0.000379577091356223
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,A1BG,Alpha-1B-glycoprotein,47777,-0.00502379138306533,0.00142375935777913,-0.00781435972431243,-0.00223322304181824,0.000418868147709736
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,CRTAC1,Cartilage acidic protein 1,50882,-0.00889234006401138,0.00252342488632297,-0.0138382528412044,-0.00394642728681836,0.000426092531134284
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,TXNRD1,"Thioredoxin reductase 1, cytoplasmic",50637,0.0134429417555111,0.00383461467113645,0.00592709700008369,0.0209587865109386,0.000456368028745811
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,AKT1S1,Proline-rich AKT1 substrate 1,50109,0.0195049864771621,0.00556961063181321,0.00858854963880822,0.030421423315516,0.000462677118305887
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,CLNS1A,Methylosome subunit pICln,47248,0.00997190643652269,0.00285743686956178,0.0043713301721816,0.0155724827008638,0.000484520173769344
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,CASP8,Caspase-8,50715,0.0182627657464319,0.00524734780082944,0.00797796405680618,0.0285475674360576,0.000501694092842238
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,CA3,Carbonic anhydrase 3,50845,0.0176868233383974,0.00508743303089479,0.00771545459784356,0.0276581920789512,0.000508864896014875
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,GOT1,"Aspartate aminotransferase, cytoplasmic",47762,0.0118761070362727,0.00343973990405234,0.00513421682433008,0.0186179972482153,0.000556412004467406
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,EIF4B,Eukaryotic translation initiation factor 4B,50425,0.016580209152714,0.00480344645910135,0.00716545409287531,0.0259949642125526,0.000558085143855944
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,BGLAP,Osteocalcin,47762,-0.0257568987465572,0.0074849390127535,-0.0404273792115541,-0.0110864182815604,0.000580493050355296
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,SOD1,Superoxide dismutase [Cu-Zn],50223,0.0140094393170265,0.00407387488036707,0.00602464455150702,0.0219942340825459,0.000585325795925128
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,NEDD4L,E3 ubiquitin-protein ligase NEDD4-like,47187,0.0140328020790063,0.00408295236761214,0.00603021543848648,0.0220353887195261,0.000589687932886529
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,MMP1,Interstitial collagenase,49844,0.0265473648791726,0.0077371818337895,0.0113824884849452,0.0417122412734,0.000602223559685229
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,DNAJB1,DnaJ homolog subfamily B member 1,50510,0.0248515239923715,0.00732298392878343,0.010498475491956,0.039204572492787,0.000690974463332653
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,PSMD1,26S proteasome non-ATPase regulatory subunit 1,47703,0.0140303756601625,0.00416066434563085,0.00587547354272601,0.0221852777775989,0.00074737073316129
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,CXCL8,Interleukin-8,50477,0.0197046848026757,0.00587219906212743,0.0081951746409059,0.0312141949644454,0.000793346967703286
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,HDGF,Hepatoma-derived growth factor,50750,0.0263011088569984,0.00784949188284545,0.0109161047666213,0.0416861129473755,0.000807527652568813
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,EGF,Pro-epidermal growth factor,50582,0.0289292142696045,0.00866110053291218,0.0119534572250966,0.0459049713141123,0.000838819329116883
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,CXCL11,C-X-C motif chemokine 11,50783,0.0224970258847433,0.00675067801215808,0.00926569698091348,0.0357283547885731,0.000861960884872301
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,ANGPT2,Angiopoietin-2,50788,0.0105124997233899,0.00315696628877228,0.00432484579739626,0.0167001536493836,0.000870110090505833
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,SNX15,Sorting nexin-15,47334,0.0149685992660653,0.00453370252897515,0.00608254230927398,0.0238546562228566,0.000963111247779793
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,CDC37,Hsp90 co-chaperone Cdc37,50695,0.0230493102228306,0.00701064448629568,0.00930844702969109,0.0367901734159702,0.00101150219094023
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,CARHSP1,Calcium-regulated heat-stable protein 1,50109,0.0146025244086312,0.00444350713382793,0.00589325042632845,0.0233117983909339,0.00101694026753565
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,DTYMK,Thymidylate kinase,47742,0.0186314286660709,0.00567408732581341,0.00751021750747665,0.0297526398246652,0.00102680279985179
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,DKK1,Dickkopf-related protein 1,50783,0.0162425040785977,0.00495518485805797,0.0065303417568041,0.0259546664003913,0.00104754893289554
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,PTS,6-pyruvoyl tetrahydrobiopterin synthase,50008,0.0151472508868368,0.00462281988390462,0.00608652391438378,0.0242079778592899,0.00105227427106326
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,TNFSF10,Tumor necrosis factor ligand superfamily member 10,50826,-0.00699391944077176,0.00213854519112089,-0.0111854680153687,-0.00280237086617481,0.00107559649564284
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,HGS,Hepatocyte growth factor-regulated tyrosine kinase substrate,50130,0.0213637337092943,0.00653418933954902,0.00855672260377821,0.0341707448148104,0.00107899853006787
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,SSNA1,Sjoegren syndrome nuclear autoantigen 1,47653,0.0141396980820156,0.00432932553539093,0.00565422003264941,0.0226251761313818,0.00109266372409528
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,TNFSF14,Tumor necrosis factor ligand superfamily member 14,50425,0.0158676800533307,0.00486836545175295,0.00632568376789495,0.0254096763387665,0.00111845676252538
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,SIRT2,NAD-dependent protein deacetylase sirtuin-2,50510,0.0240364467677026,0.00739992225627228,0.00953259914540888,0.0385402943899962,0.00116316241104244
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,SCRN1,Secernin-1,50573,0.015001510121638,0.004658765166666,0.00587033039497261,0.0241326898483033,0.00128354592386664
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,TREML1,Trem-like transcript 1 protein,47750,0.0141020143203691,0.00438329341883471,0.00551075921945307,0.0226932694212851,0.00129661898617813
