Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,ESAM,Endothelial cell-selective adhesion molecule,Inverse variance weighted,3,0.94 [0.68-1.29],0.681741062603159,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,6,0.99 [0.95-1.04],0.683507326085577,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,2,0.96 [0.78-1.17],0.688663538371608,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,GDF15,Growth/differentiation factor 15,Inverse variance weighted,12,1.04 [0.85-1.28],0.693671128094381,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,2,0.91 [0.49-1.7],0.770128586790408,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,LRP11,Low-density lipoprotein receptor-related protein 11,Inverse variance weighted,33,0.99 [0.92-1.07],0.790179683038418,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,25,0.99 [0.91-1.07],0.793055604026645,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,IL4R,Interleukin-4 receptor subunit alpha,Inverse variance weighted,10,1.01 [0.9-1.15],0.821759815852303,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,PTGDS,Prostaglandin-H2 D-isomerase,Inverse variance weighted,4,0.98 [0.79-1.22],0.882326516455262,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,NECTIN2,Nectin-2,Inverse variance weighted,5,0.99 [0.88-1.12],0.898068798306633,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,AREG,Amphiregulin,Inverse variance weighted,3,1.01 [0.81-1.27],0.927124403587972,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,Inverse variance weighted,6,0.99 [0.79-1.24],0.939049491636363,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,THBD,Thrombomodulin,Inverse variance weighted,5,0.99 [0.8-1.23],0.959434969975612,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,IL18BP,Interleukin-18-binding protein,Inverse variance weighted,3,1 [0.79-1.28],0.972062647465054,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,4,1 [0.77-1.29],0.977844773043848,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,TREM2,Triggering receptor expressed on myeloid cells 2,Inverse variance weighted,4,1 [0.85-1.17],0.986459325934253,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",Inverse variance weighted,24,0.79 [0.68-0.93],0.00312670072143632,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,Wald ratio,1,0.43 [0.21-0.9],0.0252706545683209,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Inverse variance weighted,4,1.4 [0.98-2.01],0.0658333220777947,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,EFNA4,Ephrin-A4,Inverse variance weighted,2,0.7 [0.47-1.05],0.0867409873995212,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,NECTIN4,Nectin-4,Inverse variance weighted,4,1.38 [0.92-2.06],0.118394173287502,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,FOLR1,Folate receptor alpha,Inverse variance weighted,6,0.83 [0.63-1.1],0.193759755537782,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,LAYN,Layilin,Inverse variance weighted,3,1.39 [0.81-2.38],0.229782390567022,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,LGALS3,Galectin-3,Inverse variance weighted,15,1.1 [0.93-1.29],0.257207758444448,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,COL18A1,Collagen alpha-1(XVIII) chain,Inverse variance weighted,17,1.07 [0.95-1.21],0.266427097985045,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,3,1.27 [0.83-1.93],0.276070743653812,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,LRP11,Low-density lipoprotein receptor-related protein 11,Inverse variance weighted,5,1.37 [0.77-2.44],0.280927448579456,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,GDF15,Growth/differentiation factor 15,Wald ratio,1,0.57 [0.2-1.59],0.281331222298033,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,AMBP,Protein AMBP,Inverse variance weighted,5,1.11 [0.9-1.37],0.318658852977091,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,AGRN,Agrin,Inverse variance weighted,14,0.92 [0.76-1.11],0.363400821283751,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,IL18BP,Interleukin-18-binding protein,Inverse variance weighted,10,1.11 [0.88-1.4],0.363452939199964,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,B4GALT1,"Beta-1,4-galactosyltransferase 1",Inverse variance weighted,12,1.07 [0.92-1.25],0.371469428620392,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,SIRPB1,Signal-regulatory protein beta-1,Inverse variance weighted,7,0.81 [0.51-1.29],0.384797877953136,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,PTGDS,Prostaglandin-H2 D-isomerase,Inverse variance weighted,9,0.88 [0.66-1.18],0.400334148480102,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,Inverse variance weighted,35,0.97 [0.91-1.04],0.406587005520732,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,CD79B,B-cell antigen receptor complex-associated protein beta chain,Inverse variance weighted,21,0.95 [0.84-1.07],0.412837912362821,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,8,1.05 [0.92-1.21],0.456086710629744,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,IL10RB,Interleukin-10 receptor subunit beta,Inverse variance weighted,31,1.02 [0.96-1.09],0.460237186820664,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,CD59,CD59 glycoprotein,Inverse variance weighted,4,0.88 [0.62-1.25],0.478782108711649,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,IGFBP4,Insulin-like growth factor-binding protein 4,Inverse variance weighted,3,1.24 [0.69-2.23],0.479817265672764,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,CHGA,Chromogranin-A,Inverse variance weighted,5,0.9 [0.67-1.21],0.484872273563893,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,NBL1,Neuroblastoma suppressor of tumorigenicity 1,Inverse variance weighted,3,0.84 [0.5-1.41],0.503643785173959,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,TREM2,Triggering receptor expressed on myeloid cells 2,Inverse variance weighted,35,0.98 [0.9-1.06],0.547473366180926,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,5,1.12 [0.78-1.61],0.549003600494658,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,3,0.87 [0.54-1.4],0.5586650390445,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,12,0.93 [0.73-1.18],0.562961847047001,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,NPDC1,Neural proliferation differentiation and control protein 1,Inverse variance weighted,7,1.14 [0.73-1.79],0.563881538627262,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,8,0.94 [0.76-1.17],0.579982836486494,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,AREG,Amphiregulin,Inverse variance weighted,5,0.92 [0.67-1.26],0.59704073221225,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,4,0.85 [0.45-1.61],0.612216946211905,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,EPHB4,Ephrin type-B receptor 4,Inverse variance weighted,9,1.05 [0.85-1.3],0.665778523174905,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,Inverse variance weighted,2,0.88 [0.48-1.6],0.666573961284278,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,CD27,CD27 antigen,Inverse variance weighted,9,1.04 [0.8-1.34],0.786017545740396,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,NECTIN2,Nectin-2,Inverse variance weighted,3,1.08 [0.61-1.91],0.78997521655206,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,TGFBR2,TGF-beta receptor type-2,Inverse variance weighted,8,1.04 [0.78-1.38],0.79876358377956,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,IL4R,Interleukin-4 receptor subunit alpha,Inverse variance weighted,7,0.97 [0.72-1.3],0.819185793956785,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,10,0.97 [0.75-1.26],0.835930379269126,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,6,1.05 [0.67-1.64],0.8387595631174,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,RNASET2,Ribonuclease T2,Inverse variance weighted,10,1.02 [0.86-1.2],0.85536954279862,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,BSG,Basigin,Inverse variance weighted,6,0.98 [0.73-1.33],0.918736214428184,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,THBD,Thrombomodulin,Inverse variance weighted,11,1 [0.88-1.13],0.955308313036569,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,3,0.99 [0.65-1.51],0.961811163553348,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,Inverse variance weighted,2,0.99 [0.52-1.87],0.977933345963804,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,LTBR,Tumor necrosis factor receptor superfamily member 3,Inverse variance weighted,9,1 [0.8-1.25],0.986455517148833,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,7,1 [0.8-1.24],0.989614297987783,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICALGIA,ESAM,Endothelial cell-selective adhesion molecule,Inverse variance weighted,2,1 [0.58-1.73],0.991004132889814,trans
