Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_HEPATITIS,GRN,Progranulin,Inverse variance weighted,46,0.95 [0.86-1.06],0.349643943762897,trans
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_HEPATITIS,FSTL3,Follistatin-related protein 3,Inverse variance weighted,3,1.46 [0.64-3.33],0.367084249954432,trans
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_HEPATITIS,RIDA,2-iminobutanoate/2-iminopropanoate deaminase,Inverse variance weighted,6,0.78 [0.44-1.38],0.39297802030781,trans
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_HEPATITIS,SLAMF8,SLAM family member 8,Inverse variance weighted,2,1.57 [0.55-4.49],0.395948617590735,trans
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_HEPATITIS,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,10,0.83 [0.53-1.29],0.402361028559515,trans
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_HEPATITIS,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,3,0.62 [0.19-2],0.428340679745118,trans
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_HEPATITIS,LY9,T-lymphocyte surface antigen Ly-9,Inverse variance weighted,11,1.19 [0.77-1.84],0.433919781702906,trans
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_HEPATITIS,ADGRE2,Adhesion G protein-coupled receptor E2,Inverse variance weighted,6,1.25 [0.67-2.36],0.480663359657806,trans
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_HEPATITIS,BST2,Bone marrow stromal antigen 2,Inverse variance weighted,24,1.1 [0.82-1.49],0.522955831973239,trans
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_HEPATITIS,NOTCH3,Neurogenic locus notch homolog protein 3,Inverse variance weighted,17,0.9 [0.65-1.26],0.551524006175225,trans
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_HEPATITIS,SERPINA7,Thyroxine-binding globulin,Inverse variance weighted,5,0.83 [0.43-1.61],0.575281421387451,trans
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_HEPATITIS,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Inverse variance weighted,4,1.23 [0.57-2.62],0.597766474983486,trans
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_HEPATITIS,CRTAM,Cytotoxic and regulatory T-cell molecule,Inverse variance weighted,13,1.1 [0.75-1.62],0.611095591537796,trans
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_HEPATITIS,CD48,CD48 antigen,Inverse variance weighted,14,1.09 [0.77-1.54],0.613069283477595,trans
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_HEPATITIS,ADGRE1,Adhesion G protein-coupled receptor E1,Inverse variance weighted,22,1.05 [0.84-1.31],0.678772815213759,trans
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_HEPATITIS,VCAM1,Vascular cell adhesion protein 1,Inverse variance weighted,9,0.9 [0.55-1.49],0.694550508927314,trans
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_HEPATITIS,CD163,Scavenger receptor cysteine-rich type 1 protein M130,Inverse variance weighted,38,1.04 [0.86-1.25],0.699070996318629,trans
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_HEPATITIS,CD79B,B-cell antigen receptor complex-associated protein beta chain,Inverse variance weighted,21,1.04 [0.79-1.38],0.761067487952502,trans
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_HEPATITIS,LAG3,Lymphocyte activation gene 3 protein,Inverse variance weighted,11,0.93 [0.59-1.47],0.77074229165071,trans
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_HEPATITIS,ADGRE5,Adhesion G protein-coupled receptor E5,Inverse variance weighted,8,0.93 [0.57-1.51],0.771177595322342,trans
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_HEPATITIS,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,3,0.86 [0.29-2.58],0.787562128284435,trans
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_HEPATITIS,ADGRG1,Adhesion G-protein coupled receptor G1,Inverse variance weighted,4,1.1 [0.52-2.32],0.805674407234669,trans
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_HEPATITIS,LGALS3BP,Galectin-3-binding protein,Inverse variance weighted,30,1.02 [0.87-1.19],0.815073660161818,trans
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_HEPATITIS,PDCD1,Programmed cell death protein 1,Inverse variance weighted,16,0.97 [0.72-1.3],0.825745982465146,trans
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_HEPATITIS,IL18BP,Interleukin-18-binding protein,Inverse variance weighted,10,0.94 [0.55-1.61],0.825786983886256,trans
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_HEPATITIS,IL4R,Interleukin-4 receptor subunit alpha,Inverse variance weighted,7,0.97 [0.63-1.49],0.889913214087116,trans
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_HEPATITIS,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,5,1.01 [0.52-1.99],0.967767929785834,trans
