Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of skin and subcutaneous tissue,ALCAM,CD166 antigen,Inverse variance weighted,11,0.90 [0.82-0.98],0.0221700105365109
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of skin and subcutaneous tissue,GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,1.13 [1.01-1.27],0.0370904766282908
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of skin and subcutaneous tissue,REN,Renin,Inverse variance weighted,12,1.06 [1.00-1.13],0.0402773460404797
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of skin and subcutaneous tissue,FUT3_FUT5,3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase FUT3_4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase FUT5,Inverse variance weighted,48,1.05 [1.01-1.08],0.0056554359469665
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of skin and subcutaneous tissue,CLEC4D,C-type lectin domain family 4 member D,Inverse variance weighted,9,1.11 [1.00-1.23],0.0468293860483932
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of skin and subcutaneous tissue,SMPD1,Sphingomyelin phosphodiesterase,Inverse variance weighted,34,1.05 [1.01-1.10],0.0229389914259669
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of skin and subcutaneous tissue,LAMP3,Lysosome-associated membrane glycoprotein 3,Inverse variance weighted,22,1.07 [1.00-1.13],0.0398308043999034
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of skin and subcutaneous tissue,CXCL9,C-X-C motif chemokine 9,Inverse variance weighted,11,1.10 [1.00-1.21],0.0458777837573922
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of skin and subcutaneous tissue,TFRC,Transferrin receptor protein 1,Inverse variance weighted,48,0.95 [0.92-0.99],0.0095134960874739
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of skin and subcutaneous tissue,TNFRSF8,Tumor necrosis factor receptor superfamily member 8,Inverse variance weighted,13,1.11 [1.04-1.20],0.003864922205244
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of skin and subcutaneous tissue,LRRC25,Leucine-rich repeat-containing protein 25,Inverse variance weighted,32,0.95 [0.92-0.98],0.0030199243732841
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of skin and subcutaneous tissue,COL18A1,Collagen alpha-1(XVIII) chain,Inverse variance weighted,17,1.07 [1.01-1.15],0.0345620864241722
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of skin and subcutaneous tissue,EDN1,Endothelin-1,Inverse variance weighted,3,1.09 [1.00-1.18],0.0454307563991544
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of skin and subcutaneous tissue,ADM,Pro-adrenomedullin,Inverse variance weighted,4,1.11 [1.01-1.21],0.0293423501819828
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of skin and subcutaneous tissue,SERPINA11,Serpin A11,Inverse variance weighted,46,1.03 [1.00-1.07],0.036733469992059
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of skin and subcutaneous tissue,PTGDS,Prostaglandin-H2 D-isomerase,Inverse variance weighted,9,1.20 [1.03-1.41],0.0194158140728216
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of skin and subcutaneous tissue,PRSS8,Prostasin,Inverse variance weighted,19,1.09 [1.01-1.18],0.0207448073521792
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of skin and subcutaneous tissue,CEACAM6,Carcinoembryonic antigen-related cell adhesion molecule 6,Inverse variance weighted,28,1.09 [1.01-1.16],0.0169055350876759
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of skin and subcutaneous tissue,SPINK4,Serine protease inhibitor Kazal-type 4,Inverse variance weighted,43,0.97 [0.95-0.99],0.0184188150520322
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of skin and subcutaneous tissue,AGRN,Agrin,Inverse variance weighted,31,1.05 [1.00-1.10],0.040275001495678
