Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",CD160,CD160 antigen,Inverse variance weighted,36,1.19 [1.00-1.41],0.0457088951509058
Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",ARSA,Arylsulfatase A,Inverse variance weighted,22,1.13 [1.01-1.28],0.0394686081600594
Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",SHISA5,Protein shisa-5,Inverse variance weighted,16,2.05 [1.19-3.54],0.009444308415363
Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",TIMD4,T-cell immunoglobulin and mucin domain-containing protein 4,Inverse variance weighted,46,1.35 [1.10-1.65],0.0038486237206368
Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",CA5A,"Carbonic anhydrase 5A, mitochondrial",Inverse variance weighted,29,1.34 [1.04-1.74],0.0241386739096017
Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",AIFM1,"Apoptosis-inducing factor 1, mitochondrial",Inverse variance weighted,2,3.97 [1.03-15.28],0.0452564582087266
Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,13,1.12 [1.00-1.25],0.0436704340676649
Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",HIP1R,Huntingtin-interacting protein 1-related protein,Inverse variance weighted,2,0.29 [0.15-0.57],0.000317465495796
Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",PTGR1,Prostaglandin reductase 1,Inverse variance weighted,18,1.20 [1.02-1.42],0.0321021035667037
Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",MENT,Protein MENT,Inverse variance weighted,30,0.83 [0.70-0.99],0.0360112234479234
Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",MZB1,Marginal zone B- and B1-cell-specific protein,Inverse variance weighted,19,1.46 [1.05-2.03],0.0233133431667919
Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",RELT,Tumor necrosis factor receptor superfamily member 19L,Inverse variance weighted,19,0.81 [0.66-0.99],0.0403468070029887
Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",EBI3_IL27,Interleukin-27,Inverse variance weighted,37,1.19 [1.01-1.41],0.0400016063549479
Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",THY1,Thy-1 membrane glycoprotein,Inverse variance weighted,10,0.83 [0.69-0.99],0.0401456584646623
Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",EGFL7,Epidermal growth factor-like protein 7,Inverse variance weighted,30,1.27 [1.01-1.59],0.0400474290910632
Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",IDUA,Alpha-L-iduronidase,Inverse variance weighted,55,0.88 [0.79-0.98],0.0260107233075265
Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",ITGA5,Integrin alpha-5,Inverse variance weighted,19,1.40 [1.01-1.96],0.0464364371152526
Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",SELE,E-selectin,Inverse variance weighted,24,0.79 [0.68-0.92],0.0020125757321217
