Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,ARG1,Arginase-1,47029,0.0190353994186776,0.00300529872838695,0.0131450139110392,0.024925784926316,2.41123991880823e-10
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,AHSP,Alpha-hemoglobin-stabilizing protein,47266,0.0302119262163269,0.00488675661340406,0.0206338832540549,0.0397899691785988,6.36458985602e-10
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,BLVRB,Flavin reductase,47336,0.0233978639275431,0.00379851791016858,0.0159527688236127,0.0308429590314735,7.34518581299249e-10
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,ATXN3,Ataxin-3,40903,0.0216398770228764,0.00353703565194736,0.0147072871450596,0.0285724669006933,9.55653662882603e-10
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,DNAJA4,DnaJ homolog subfamily A member 4,40903,0.0242335144271623,0.00405088226438234,0.016293785188973,0.0321732436653517,2.21859469573172e-09
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,BGLAP,Osteocalcin,41017,-0.0300603890630473,0.0050394128041742,-0.0399376381592287,-0.0201831399668658,2.46546980927058e-09
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,LXN,Latexin,46747,0.0230026456241239,0.00387546402743341,0.0154067361303544,0.0305985551178934,2.9509110891262e-09
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,PPME1,Protein phosphatase methylesterase 1,47118,0.0201710507873374,0.00344709820422398,0.0134147383070584,0.0269273632676164,4.90070599017967e-09
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,DNPH1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,47465,0.0171367505774084,0.00295348001557329,0.0113479297468848,0.022925571407932,6.58561540100527e-09
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,CA1,Carbonic anhydrase 1,46282,0.0200914166225691,0.00347491546825988,0.0132805823047798,0.0269022509403585,7.43603470378015e-09
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,RBKS,Ribokinase,46228,0.0167808484780186,0.00291108056216005,0.0110751305761849,0.0224865663798523,8.24326290117509e-09
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,LHPP,Phospholysine phosphohistidine inorganic pyrophosphate phosphatase,47391,0.01949874854121,0.00338725937105501,0.0128597201739422,0.0261377769084778,8.64059382895427e-09
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,AARSD1,Alanyl-tRNA editing protein Aarsd1,47118,0.0182300148306474,0.00317071073690203,0.0120154217863194,0.0244446078749753,9.0057074656073e-09
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,AK1,Adenylate kinase isoenzyme 1,47345,0.0207767168691761,0.00364597023360095,0.0136306152113182,0.0279228185270339,1.21551685641388e-08
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,DNAJB2,DnaJ homolog subfamily B member 2,40097,0.0174651563987146,0.00307353827826174,0.0114410213733216,0.0234892914241076,1.33715815666316e-08
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,EIF4EBP1,Eukaryotic translation initiation factor 4E-binding protein 1,47345,0.0208997114860936,0.00370031433019645,0.0136470953989085,0.0281523275732786,1.63167753650801e-08
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,NSFL1C,NSFL1 cofactor p47,47742,0.0210355386270148,0.00373342130816771,0.0137180328630061,0.0283530443910235,1.7667007653461e-08
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,ADD1,Alpha-adducin,40097,0.0222020702016524,0.00396762879466992,0.0144255177640994,0.0299786226392054,2.21034175973427e-08
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,RANBP1,Ran-specific GTPase-activating protein,39907,0.0167229642694002,0.00299809188991294,0.0108467041651709,0.0225992243736296,2.45057704377015e-08
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,ALDH1A1,Retinal dehydrogenase 1,47336,0.0171265616941292,0.00307329165715932,0.011102910046097,0.0231502133421615,2.5216976825666e-08
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,PEBP1,Phosphatidylethanolamine-binding protein 1,47336,0.0184184449012604,0.00331830225682616,0.0119145724778812,0.0249223173246397,2.86274263790197e-08
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,CXCL14,C-X-C motif chemokine 14,46443,-0.01906428732726,0.00345928564493968,-0.0258444871913417,-0.0122840874631782,3.58595600961799e-08
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,TXN,Thioredoxin,40344,0.0138396701413957,0.00251375944050728,0.00891270163800138,0.0187666386447899,3.7022065335858e-08
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,SH3GLB2,Endophilin-B2,40903,0.0208122972005663,0.00378897240904057,0.0133859112788468,0.0282386831222858,3.97825947934576e-08
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,DNAJC9,DnaJ homolog subfamily C member 9,40821,0.0238344087565936,0.00434731645967792,0.0153136684956248,0.0323551490175623,4.21701684426543e-08
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,CLNS1A,Methylosome subunit pICln,39877,0.0106050790533875,0.00193820632157383,0.00680619466310275,0.0144039634436722,4.48683441735385e-08
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,PSMD9,26S proteasome non-ATPase regulatory subunit 9,47118,0.0174575058866699,0.003192576703644,0.0112000555475277,0.0237149562258122,4.570479393403e-08
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,CCS,Copper chaperone for superoxide dismutase,46971,0.014698101748227,0.0027258679331841,0.00935540059918613,0.0200408028972678,6.99815945692355e-08
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,ANKRD54,Ankyrin repeat domain-containing protein 54,46216,0.0176254083269947,0.00330380378682824,0.0111499529048114,0.0241008637491781,9.6054880043218e-08
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,ATG4A,Cysteine protease ATG4A,46216,0.0180598724255686,0.00340507731832308,0.0113859208816554,0.0247338239694818,1.13932954665102e-07
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,GLRX,Glutaredoxin-1,47059,0.0171484040794089,0.00327027500957469,0.0107386650606425,0.0235581430981753,1.58050413417557e-07
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,ST13,Hsc70-interacting protein,40097,0.0162918118132092,0.00316832345891832,0.0100818978337292,0.0225017257926891,2.72970990182927e-07
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,CA3,Carbonic anhydrase 3,47839,0.017876626708756,0.00347841808623045,0.0110589272597443,0.0246943261577676,2.76849348278347e-07
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,DNPEP,Aspartyl aminopeptidase,40903,0.0168028457907671,0.00327089249780701,0.0103918964950654,0.0232137950864689,2.803151855626e-07
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,PDCD5,Programmed cell death protein 5,47742,0.0170877515854498,0.0033312830820656,0.0105584367446013,0.0236170664262984,2.91677184958676e-07
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,MYL4,Myosin light chain 4,39907,0.0154016781140666,0.00302347228391992,0.00947567243758353,0.0213276837905496,3.52113658420726e-07
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,STIP1,Stress-induced-phosphoprotein 1,47251,0.018679909547905,0.00372675150114483,0.0113754766056611,0.0259843424901488,5.39537457260707e-07
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,HDDC2,5'-deoxynucleotidase HDDC2,40821,0.0122560805082182,0.0025003858155206,0.00735532430979785,0.0171568367066386,9.53867366588988e-07
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,GMPR,GMP reductase 1,47858,0.013861668955633,0.0028344123276158,0.00830622079350606,0.01941711711776,1.00910395574969e-06
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,RILP,Rab-interacting lysosomal protein,47595,0.0166795599760766,0.00341814509357264,0.00997999559267424,0.023379124359479,1.06584554125091e-06
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,CARHSP1,Calcium-regulated heat-stable protein 1,46208,0.0145283839017366,0.00297921860597759,0.00868911543402048,0.0203676523694526,1.0830168743444e-06
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,CXCL8,Interleukin-8,46993,0.0190477307955221,0.00391001695231287,0.0113840975689889,0.0267113640220553,1.11102129231765e-06
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,TNFSF10,Tumor necrosis factor ligand superfamily member 10,47858,-0.00717452425952652,0.00148193814012185,-0.0100791230141653,-0.0042699255048877,1.29386798228471e-06
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,OMG,Oligodendrocyte-myelin glycoprotein,47118,-0.0181018541907532,0.00378222099221363,-0.0255150073354919,-0.0106887010460144,1.70620696414231e-06
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,IMPACT,Protein IMPACT,40903,0.0151302866880089,0.00316693999915138,0.00892308428967219,0.0213374890863456,1.78038467441278e-06
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,IGBP1,Immunoglobulin-binding protein 1,40923,0.0165107057242894,0.00345888626476776,0.0097312886453446,0.0232901228032342,1.81751564483243e-06
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,HBQ1,Hemoglobin subunit theta-1,47737,0.016656839127863,0.00351174063598558,0.00977382748133127,0.0235398507743947,2.10990205756605e-06
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,ACHE,Acetylcholinesterase,40097,0.00890700049211474,0.00187870128642243,0.00522474597072678,0.0125892550135027,2.1335216315317e-06
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,SCG2,Secretogranin-2,47513,-0.00869639072181686,0.00183507991058027,-0.0122931473465542,-0.00509963409707954,2.15426970592675e-06
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,ACYP1,Acylphosphatase-1,39937,0.0176679518937929,0.00374289016671383,0.0103318871670338,0.025004016620552,2.36174713532328e-06
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,GOT1,"Aspartate aminotransferase, cytoplasmic",41017,0.0111876650125676,0.00237259174051261,0.00653738520116291,0.0158379448239723,2.42055966361684e-06
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,PSMD1,26S proteasome non-ATPase regulatory subunit 1,40923,0.0132739468539665,0.00282398510434787,0.00773893604944465,0.0188089576584883,2.6045757015836e-06
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,47774,-0.0100454194386103,0.00214163076901355,-0.0142430157458768,-0.00584782313134374,2.7322876632926e-06
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,ATP6V1F,V-type proton ATPase subunit F,46126,0.0177733091961849,0.0038158161804146,0.0102943094825723,0.0252523089097975,3.20496707653144e-06
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,UROD,Uroporphyrinogen decarboxylase,40097,0.0181874760651291,0.00393440284768355,0.0104760464836693,0.0258989056465888,3.7999777210438e-06
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,CD8A,T-cell surface glycoprotein CD8 alpha chain,47742,-0.0129899340929753,0.00282477930512042,-0.0185265015310113,-0.00745336665493927,4.26499115694052e-06
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,WNT9A,Protein Wnt-9a,46443,-0.00746331003096642,0.00162428271808048,-0.0106469041584042,-0.00427971590352868,4.34230584613858e-06
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,CD22,B-cell receptor CD22,47858,-0.0108196589288173,0.00235984473452788,-0.015444954608492,-0.00619436324914268,4.5534545380567e-06
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,PTS,6-pyruvoyl tetrahydrobiopterin synthase,45997,0.0143576968123291,0.00315357400471373,0.00817669176309022,0.020538701861568,5.30637026930625e-06
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,GAST,Gastrin,40903,-0.0328491965823247,0.00727062413925559,-0.0470996198952656,-0.0185987732693837,6.25800209285983e-06
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,NAP1L4,Nucleosome assembly protein 1-like 4,40737,0.0102601111137151,0.00232586258927307,0.00570142043873987,0.0148188017886903,1.03008220444931e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,SOD1,Superoxide dismutase [Cu-Zn],46380,0.0122720017937784,0.00278777599331528,0.00680796084688044,0.0177360427406763,1.07459277371896e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,SEPTIN8,Septin-8,40820,0.00816072185262871,0.00185633441137838,0.00452230640632709,0.0117991372989303,1.10466556696005e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,DDX58,Antiviral innate immune response receptor RIG-I,46216,0.0147189500927923,0.00335690234038621,0.00813942150563533,0.0212984786799493,1.16411454431713e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,NEDD4L,E3 ubiquitin-protein ligase NEDD4-like,39810,0.0119798403209575,0.00273441718872231,0.0066203826310618,0.0173392980108533,1.18366272359468e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,PARK7,Parkinson disease protein 7,47336,0.0130759105045856,0.00299383618819525,0.0072079915757229,0.0189438294334483,1.25879773144393e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,MMP1,Interstitial collagenase,45684,0.0228811790052738,0.0052459523124089,0.0125991124729524,0.0331632455375953,1.29348329184903e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,BSG,Basigin,47774,-0.00496855177702842,0.00114458069183797,-0.00721192993303084,-0.00272517362102599,1.42168309836576e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,PTPRN2,Receptor-type tyrosine-protein phosphatase N2,46810,-0.00806823472213321,0.00186510597363298,-0.0117238424304539,-0.00441262701381256,1.52234656884423e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,TXNRD1,"Thioredoxin reductase 1, cytoplasmic",47336,0.0114026545712665,0.00264357051803496,0.00622125635591797,0.016584052786615,1.61121898011162e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,MDH1,"Malate dehydrogenase, cytoplasmic",40793,0.00993279264717931,0.00230368918683558,0.00541756184098158,0.014448023453377,1.6239163091801e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,MEPE,Matrix extracellular phosphoglycoprotein,47325,-0.00621595237870537,0.00144459845217205,-0.00904736534496259,-0.00338453941244815,1.68920372996408e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,LAMP3,Lysosome-associated membrane glycoprotein 3,47774,-0.0125142880207422,0.0029260679798283,-0.0182493812612057,-0.00677919478027873,1.89943467770966e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,PIK3AP1,Phosphoinositide 3-kinase adapter protein 1,47292,0.0150505508180759,0.00352550621096962,0.00814055864457542,0.0219605429915763,1.96692309831208e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,TRIM21,E3 ubiquitin-protein ligase TRIM21,47292,0.0186990279546744,0.00441661450169458,0.010042463531353,0.0273555923779957,2.30216735624699e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,TSNAX,Translin-associated protein X,39635,0.00956955224388099,0.00227490592240409,0.00511073663596897,0.014028367851793,2.59844673324024e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,RET,Proto-oncogene tyrosine-protein kinase receptor Ret,47118,-0.00940965461166426,0.00225208781148741,-0.0138237467221796,-0.00499556250114893,2.94364953432423e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,GLOD4,Glyoxalase domain-containing protein 4,47257,0.00845248899355359,0.00203423197700921,0.00446539431861553,0.0124395836684916,3.25680592120018e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,PENK,Proenkephalin-A,40097,-0.00729525675578586,0.00176247135197967,-0.010749700605666,-0.00384081290590571,3.49200140855583e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,CCL13,C-C motif chemokine 13,47784,0.0162049494518332,0.00393431918730901,0.00849368384470751,0.0239162150589588,3.81374916370384e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,CPPED1,Serine/threonine-protein phosphatase CPPED1,47742,0.0155005623498849,0.00378021666281337,0.00809133769077071,0.0229097870089991,4.13042488870586e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,SMOC1,SPARC-related modular calcium-binding protein 1,47737,-0.00765572602640018,0.00187161647508155,-0.01132409431756,-0.00398735773524035,4.31270204866504e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,CHGA,Chromogranin-A,41017,-0.0198508002663848,0.0049029613695672,-0.0294606045507365,-0.0102409959820331,5.15893217097527e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,MIF,Macrophage migration inhibitory factor,47251,0.0156605557422316,0.00387010443060173,0.00807515105825216,0.023245960426211,5.20615398518424e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,APP,Amyloid-beta precursor protein,47264,0.0153019523922185,0.00379120896441651,0.0078711828219621,0.0227327219624748,5.44170701324396e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,CTSO,Cathepsin O,47858,-0.00697065478385895,0.00172894708512907,-0.0103593910707119,-0.00358191849700597,5.54525298627336e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,MSLN,Mesothelin,47036,-0.0128650886531825,0.00319577605381104,-0.0191288097186521,-0.00660136758771282,5.69061571205189e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,SF3B4,Splicing factor 3B subunit 4,47118,0.0170058101746267,0.00423992577114221,0.00869555566318797,0.0253160646860654,6.05875209139316e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,RABGAP1L,Rab GTPase-activating protein 1-like,46443,0.0138484109937329,0.003458632336807,0.00706949161359116,0.0206273303738746,6.23735509679316e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,ISM1,Isthmin-1,47292,-0.00889888150072487,0.00224131763740662,-0.0132918640700418,-0.0045058989314079,7.18643182738744e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,CNTNAP2,Contactin-associated protein-like 2,47292,-0.00937287114474958,0.00236365084359637,-0.0140056267981985,-0.00474011549130069,7.33742386023814e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,ANGPT1,Angiopoietin-1,47191,0.0190860343360343,0.00481759061865498,0.00964355672347052,0.028528511948598,7.45153078070078e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,THBD,Thrombomodulin,47345,-0.00634996411342423,0.00160683429715499,-0.00949935933584801,-0.00320056889100046,7.76626409732602e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,DDT,D-dopachrome decarboxylase,41017,0.00926662183398724,0.00234744082537739,0.00466563781624756,0.0138676058517269,7.90892575872438e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,GPC1,Glypican-1,47737,-0.00653746162460545,0.0016664868331541,-0.00980377581758749,-0.00327114743162342,8.76117884843266e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,TYRP1,"5,6-dihydroxyindole-2-carboxylic acid oxidase",39810,-0.013778248039469,0.00351259481948803,-0.0206629338856656,-0.00689356219327247,8.77720505875413e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,CD79B,B-cell antigen receptor complex-associated protein beta chain,47858,-0.00986231883620498,0.0025266939549784,-0.0148146389879627,-0.0049099986844473,9.50394432131673e-05
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,SNX15,Sorting nexin-15,40097,0.0119695891709357,0.00309748558333571,0.00589851742759767,0.0180406609142736,0.000111587172076172
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,PCDH9,Protocadherin-9,40821,-0.00736618585321968,0.00191551388220461,-0.0111205930623407,-0.00361177864409864,0.000120469664144666
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,AMBP,Protein AMBP,47672,-0.00435020221756208,0.00113456297171184,-0.00657394564211728,-0.00212645879300689,0.000126107994834878
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,PGF,Placenta growth factor,47858,-0.00551546949495312,0.00144751600184744,-0.00835260085857409,-0.00267833813133214,0.000138972088947018
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,MMP9,Matrix metalloproteinase-9,47255,0.013217251885065,0.00347199403897351,0.00641214356867695,0.0200223602014531,0.000140943493002032
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,ACAN,Aggrecan core protein,46915,-0.00611593610261544,0.00160823375409233,-0.0092680742606364,-0.00296379794459448,0.000143198940987706
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,TNFRSF8,Tumor necrosis factor receptor superfamily member 8,47742,-0.00973071865833082,0.00256818825755555,-0.0147643676431397,-0.00469706967352194,0.000151475333523781
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,FCRL1,Fc receptor-like protein 1,47345,-0.00969836711172131,0.00256797084680233,-0.0147315899714539,-0.00466514425198874,0.000159136200339487
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,VWC2,Brorin,46816,-0.0084828648396677,0.0022466839885126,-0.0128863654571524,-0.004079364222183,0.000159738858218057
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,PPCDC,Phosphopantothenoylcysteine decarboxylase,47742,0.0101070378519993,0.00269001042469782,0.00483461741959156,0.015379458284407,0.000171996076294297
Working and living environment,X24007.Particulate matter air pollution (pm2.5) absorbance; 2010,DLK1,Protein delta homolog 1,47923,-0.0118094027465015,0.00316304297699255,-0.0180089669814069,-0.0056098385115961,0.000189012448938873
