Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,SLC51B,Organic solute transporter subunit beta,39635,0.0114710025870592,0.00397876287963618,0.0036726273429723,0.0192693778311461,0.00394047235175107
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,CD8A,T-cell surface glycoprotein CD8 alpha chain,47742,-0.00745523096492201,0.00259016830679265,-0.0125319608462356,-0.00237850108360842,0.00400026870777369
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,CA1,Carbonic anhydrase 1,46282,0.00915091230399889,0.00318906955766634,0.00290033597097285,0.0154014886370249,0.00411357547921737
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,MMP10,Stromelysin-2,47238,0.00882844976549857,0.00308580863343111,0.00278026484397361,0.0148766346870235,0.00422513430071403
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,BCAT1,"Branched-chain-amino-acid aminotransferase, cytosolic",40994,0.00455817448698518,0.00159565181416777,0.00143069693121635,0.00768565204275401,0.00428390419523684
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,PSMG3,Proteasome assembly chaperone 3,47292,0.00756665465864814,0.00268600071094715,0.00230209326519173,0.0128312160521046,0.00484839019822123
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,ANKRD54,Ankyrin repeat domain-containing protein 54,46216,0.00853735496030672,0.00303210239745832,0.00259443426128841,0.014480275659325,0.00486984845092446
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,GOT1,"Aspartate aminotransferase, cytoplasmic",41017,0.00613413845707819,0.00218274653452315,0.00185595524941282,0.0104123216647436,0.0049521197152209
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,YOD1,Ubiquitin thioesterase OTU1,39635,0.00922608061540734,0.00329353215521613,0.00277075759118373,0.0156814036396309,0.00509262085487919
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,AMPD3,AMP deaminase 3,40903,0.01047974329639,0.00374551050701863,0.00313854270263349,0.0178209438901465,0.00514524554867942
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,PSME1,Proteasome activator complex subunit 1,46896,0.00545911885882012,0.00195882873089691,0.00161981454626218,0.00929842317137806,0.00532313411617048
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,SERPINA11,Serpin A11,47923,0.00594278904404937,0.00214037524737389,0.00174765355919655,0.0101379245289022,0.00549660289937549
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,C7,Complement component C7,40075,0.00464848436445576,0.00167538731725587,0.00136472522263426,0.00793224350627726,0.0055299829026916
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,FABP9,Fatty acid-binding protein 9,47292,-0.00806364413033068,0.00292050486253652,-0.0137878336609022,-0.00233945459975911,0.00576390241152941
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,NOS3,"Nitric oxide synthase, endothelial",46208,-0.00767298465983755,0.00278049493667584,-0.0131227547357222,-0.00222321458395291,0.00578993721408599
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,C9orf40,Uncharacterized protein C9orf40,40821,0.011702222801243,0.00424177775415366,0.00338833840310181,0.0200161071993841,0.00580396013494317
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,CHAC2,Glutathione-specific gamma-glutamylcyclotransferase 2,46216,0.00858647879256953,0.00314263665679627,0.00242691094524883,0.0147460466398902,0.00629266935617377
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,TGFBI,Transforming growth factor-beta-induced protein ig-h3,47067,0.00383894583110917,0.00140679114624171,0.00108163518447542,0.00659625647774293,0.00635759469984532
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,HAGH,"Hydroxyacylglutathione hydrolase, mitochondrial",47595,0.0103189882409429,0.00379057663126367,0.00288945804366607,0.0177485184382196,0.00648579664085521
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,UBAC1,Ubiquitin-associated domain-containing protein 1,47118,0.00493631885806375,0.00181384381677645,0.0013811849771819,0.00849145273894559,0.00650164515915266
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,THBD,Thrombomodulin,47345,-0.00400812056452543,0.00147380483021971,-0.00689677803175606,-0.00111946309729481,0.00653900057403558
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,TXNRD1,"Thioredoxin reductase 1, cytoplasmic",47336,0.00657692749705332,0.00242673403212722,0.00182052879408398,0.0113333262000227,0.00672674663835995
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,ATXN3,Ataxin-3,40903,0.00881577090723322,0.00325434708470317,0.00243725062121501,0.0151942911932514,0.00675304011826386
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,S100A4,Protein S100-A4,47470,0.00803359552469341,0.00296906006741391,0.00221423779256215,0.0138529532568247,0.00681704369741002
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,DDX58,Antiviral innate immune response receptor RIG-I,46216,0.00830794127202842,0.00308054825399801,0.00227006669419233,0.0143458158498645,0.00700129314502593
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,CXCL17,C-X-C motif chemokine 17,47858,-0.00594578157111112,0.0022133791125785,-0.010284004631765,-0.00160755851045726,0.00722749602865126
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,THOP1,Thimet oligopeptidase,47115,0.00441635414604914,0.00164526867643518,0.0011916275402362,0.00764108075186209,0.00727126360678189
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,TGFA,Protransforming growth factor alpha,47292,-0.00652122102397738,0.00243058714085356,-0.0112851718200504,-0.0017572702279044,0.00729943445862381
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,COL3A1,Collagen alpha-1(III) chain,41017,0.00323893746147053,0.00121333569195644,0.000860799505235906,0.00561707541770516,0.00760057877541311
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,CENPF,Centromere protein F,40248,0.00764653050309661,0.0028701216831852,0.00202109200405362,0.0132719690021396,0.00772062369257968
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,LILRB4,Leukocyte immunoglobulin-like receptor subfamily B member 4,46443,-0.00599179778048664,0.00226996266331308,-0.0104409246005803,-0.001542670960393,0.00830311973027538
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,NLGN2,Neuroligin-2,39672,0.00651045019935591,0.00246874330979818,0.00167171331215147,0.0113491870865604,0.00836380719098167
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,GMPR,GMP reductase 1,47858,0.00686027780245305,0.00260152541356628,0.00176128799186314,0.011959267613043,0.00836646162078998
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,IL1RAP,Interleukin-1 receptor accessory protein,47336,0.00603472884900906,0.00229886612675725,0.00152895124056486,0.0105405064574533,0.00866540919383908
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,PEBP1,Phosphatidylethanolamine-binding protein 1,47336,0.00798414365668122,0.00304652945628317,0.0020129459223662,0.0139553413909962,0.00877687013377668
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,GNPDA1,Glucosamine-6-phosphate isomerase 1,39907,0.0045085356694912,0.00173579663715354,0.00110637426067026,0.00791069707831214,0.00939705041531706
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,IL7R,Interleukin-7 receptor subunit alpha,47336,0.00707446539650773,0.00272769800742808,0.00172817730194868,0.0124207534910668,0.00950154929098336
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,C1RL,Complement C1r subcomponent-like protein,40999,-0.00262525290907374,0.00101838996989803,-0.00462129725007387,-0.00062920856807361,0.00994527700824244
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,PCDH9,Protocadherin-9,40821,-0.0045342755983472,0.00176239018246389,-0.00798856035597643,-0.00107999084071797,0.0100914798031775
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,CD6,T-cell differentiation antigen CD6,47774,-0.00703691011851364,0.00275374388897939,-0.0124342481409132,-0.00163957209611404,0.0106097307563928
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,LAMP3,Lysosome-associated membrane glycoprotein 3,47774,-0.00685972947972009,0.00268464277999191,-0.0121216293285042,-0.00159782963093594,0.0106165430744251
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,RNASE4,Ribonuclease 4,39641,-0.00362778641248343,0.00142488808325803,-0.00642056705566917,-0.0008350057692977,0.0108998026866944
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,S100A14,Protein S100-A14,40923,0.00691932029745037,0.0027276266620215,0.00157317203988824,0.0122654685550125,0.0111922094705469
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,PTS,6-pyruvoyl tetrahydrobiopterin synthase,45997,0.0072982396713392,0.00289369951168397,0.00162658862843862,0.0129698907142398,0.0116685415818049
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,ADD1,Alpha-adducin,40097,0.00914898490695325,0.00365495851963931,0.00198526620846021,0.0163127036054463,0.0123125634297887
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,CD300LF,CMRF35-like molecule 1,47737,-0.00792309422615655,0.00316591307240608,-0.0141282838480725,-0.00171790460424063,0.0123309136566095
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,LHPP,Phospholysine phosphohistidine inorganic pyrophosphate phosphatase,47391,0.00777941703205547,0.00311050495508407,0.00168282732009069,0.0138760067440202,0.0123871698993417
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,PSMD9,26S proteasome non-ATPase regulatory subunit 9,47118,0.00731082731155649,0.00293151265480892,0.00156506250813102,0.013056592114982,0.0126390905886399
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,ATG4A,Cysteine protease ATG4A,46216,0.00777633357528213,0.00312509482725882,0.00165114771385485,0.0139015194367094,0.012837186612685
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,SELPLG,P-selectin glycoprotein ligand 1,47292,0.00362562224973301,0.00146571899457227,0.000752813020371357,0.00649843147909467,0.0133789179556063
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,CXCL13,C-X-C motif chemokine 13,47742,-0.00794414983714927,0.00321826879033713,-0.01425195666621,-0.0016363430080885,0.0135732705127576
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,SLC4A1,Band 3 anion transport protein,41017,0.00608345263791469,0.00248740977690145,0.00120812947518786,0.0109587758006415,0.0144613861835884
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,GLRX,Glutaredoxin-1,47059,0.00731788111526764,0.00300046643659442,0.00143696689954257,0.0131987953309927,0.0147351242007389
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,LPO,Lactoperoxidase,45815,0.00768287714738847,0.00316408356417508,0.00148127336160531,0.0138844809331716,0.0151797889087666
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,CNTN1,Contactin-1,47923,0.00342449611912234,0.00141946249973332,0.000642349619645028,0.00620664261859966,0.0158459574315803
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,UPK3BL1,Uroplakin-3b-like protein 1,40164,-0.00679902312706082,0.00282174526278454,-0.0123296438421185,-0.00126840241200311,0.0159784330907199
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,PARK7,Parkinson disease protein 7,47336,0.00662184245122779,0.00274832785893798,0.00123511984770935,0.0120085650547462,0.0159822279641678
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,ACVRL1,Serine/threonine-protein kinase receptor R3,46898,-0.00307063008776165,0.00127747313774282,-0.00557447743773758,-0.000566782737785714,0.0162350584156583
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,PSMG4,Proteasome assembly chaperone 4,39810,0.00721722935911083,0.00300502434712447,0.00132738163874688,0.0131070770794748,0.0163227146957394
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,PPME1,Protein phosphatase methylesterase 1,47118,0.00759504921163116,0.0031653826379998,0.00139089924115154,0.0137991991821108,0.0164253977093706
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,LGALS4,Galectin-4,47325,0.00680730976191896,0.002838191356066,0.0012444547040296,0.0123701648198083,0.0164676843165717
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,PKLR,Pyruvate kinase PKLR,47396,0.00827547124360467,0.0034575396261291,0.00149869357639164,0.0150522489108177,0.0166943192438424
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,EPHA1,Ephrin type-A receptor 1,47465,-0.00413866716606149,0.00173404698233047,-0.00753739925142921,-0.000739935080693773,0.0170037915823284
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,GP1BA,Platelet glycoprotein Ib alpha chain,47136,-0.00408530624670197,0.00171620951493289,-0.00744907689597044,-0.000721535597433506,0.0172966813024295
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,CD5,T-cell surface glycoprotein CD5,47672,-0.00421676132806788,0.00177248029613167,-0.00769082270848595,-0.00074269994764981,0.0173627742085595
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,PLB1,"Phospholipase B1, membrane-associated",40903,-0.00735414730841862,0.00309211179104983,-0.0134146864188763,-0.00129360819796095,0.0173945220535195
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,REG1B,Lithostathine-1-beta,47923,0.00700621328357627,0.0029482600146289,0.00122762365490363,0.0127848029122489,0.0174869170121585
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,MTUS1,Microtubule-associated tumor suppressor 1,40248,-0.00688193195611886,0.00290333475416966,-0.0125724680742914,-0.00119139583794632,0.0177757339191646
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,TLR4,Toll-like receptor 4,39810,0.00349357663728235,0.00147939465012766,0.000593963123032136,0.00639319015153257,0.0182064203759074
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,SWAP70,Switch-associated protein 70,40821,0.00441987203206507,0.00187734144361067,0.000740282802588153,0.008099461261542,0.0185610870335298
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,CPPED1,Serine/threonine-protein phosphatase CPPED1,47742,0.00815610199572658,0.00346619464433192,0.00136236049283601,0.0149498434986172,0.018624559459768
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,NPL,N-acetylneuraminate lyase,40994,0.00549928605539218,0.00234388119018303,0.000905278922633435,0.0100932931881509,0.0189691019004573
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,UROD,Uroporphyrinogen decarboxylase,40097,0.00850062230998523,0.00362393622358927,0.00139770731175025,0.0156035373082202,0.0189968646625806
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,SELENOP,Selenoprotein P,41062,0.00275749092126619,0.00117769951053358,0.00044919988062037,0.00506578196191201,0.0192152240125083
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,ST3GAL1,"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 1",47118,0.0051239304157344,0.00220080880805523,0.000810345151946149,0.00943751567952264,0.019905519871685
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,GNGT1,Guanine nucleotide-binding protein G(T) subunit gamma-T1,39877,0.00625237706856623,0.00268781924290167,0.00098425135247896,0.0115205027846535,0.0200134278298114
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,CLEC7A,C-type lectin domain family 7 member A,47858,-0.0071911545883409,0.00309199747309696,-0.0132514696356109,-0.00113083954107086,0.0200370597487049
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,CCND2,G1/S-specific cyclin-D2,40248,0.00445938346560717,0.00193545619644816,0.000665889320568784,0.00825287761064556,0.0212250337433642
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,RBKS,Ribokinase,46228,0.00612632034841897,0.00266955369270373,0.000893995110719668,0.0113586455861183,0.0217441404663001
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,QDPR,Dihydropteridine reductase,47137,0.00518048654260257,0.00226727523027736,0.000736627091258946,0.0096243459939462,0.0223233898566921
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,TNFSF10,Tumor necrosis factor ligand superfamily member 10,47858,-0.00309356564842802,0.00136019455515042,-0.00575954697652285,-0.000427584320333191,0.0229490420072596
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,CDSN,Corneodesmosin,47717,0.00511160059499372,0.00224857413210353,0.00070439529607081,0.00951880589391663,0.0230147554920956
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,ITGB6,Integrin beta-6,46443,-0.00358284851984272,0.00158238974790826,-0.00668433242574291,-0.000481364613942525,0.023566344468264
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,PIK3AP1,Phosphoinositide 3-kinase adapter protein 1,47292,0.00731927194544566,0.00323451571873336,0.000979621136728271,0.013658922754163,0.0236485375616566
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,DUSP3,Dual specificity protein phosphatase 3,46208,0.0102168720135164,0.00451503748365237,0.00136739854555779,0.0190663454814751,0.0236492941092569
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,MRI1,Methylthioribose-1-phosphate isomerase,39877,0.00805821365335577,0.00356287968765131,0.0010749694655592,0.0150414578411523,0.0237204631964527
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,MAMDC4,Apical endosomal glycoprotein,40801,0.00650177482562879,0.00287941370551477,0.000858123962819844,0.0121454256884377,0.0239496512493514
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,FCRL1,Fc receptor-like protein 1,47345,-0.00530967221253909,0.00235539299292687,-0.00992624247867576,-0.000693101946402427,0.0241842622784447
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,SOD1,Superoxide dismutase [Cu-Zn],46380,0.00575452723491516,0.00255793487877014,0.000740974872525683,0.0107680795973046,0.0244741278515935
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,DAND5,DAN domain family member 5,39810,0.00659364147211827,0.00293542329618154,0.00084021181160246,0.0123470711326341,0.0246946189806767
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,RUVBL1,RuvB-like 1,46216,-0.0120820572275627,0.00538544485038548,-0.0226375291343182,-0.00152658532080711,0.0248715601018
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,CD207,C-type lectin domain family 4 member K,46273,-0.00453497370418323,0.00202371587371835,-0.00850145681667119,-0.000568490591695263,0.0250363560356467
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,CRYGD,Gamma-crystallin D,40903,0.0112757468254381,0.00503412919044259,0.00140885361217062,0.0211426400387056,0.0251053359225734
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,SEPTIN8,Septin-8,40820,0.0038119861990175,0.00170761419919144,0.000465062368602264,0.00715891002943273,0.0255974900256985
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,QPCT,Glutaminyl-peptide cyclotransferase,47389,-0.00314316960304969,0.0014137185003358,-0.00591405786370785,-0.00037228134239152,0.0261979280803171
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,BTN2A1,Butyrophilin subfamily 2 member A1,47550,-0.00299801983622216,0.00135378339159576,-0.00565143528374984,-0.000344604388694469,0.0267957514658146
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,CCS,Copper chaperone for superoxide dismutase,46971,0.00553600806338327,0.00250302270794003,0.000630083555820822,0.0104419325709457,0.0269901878935819
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,IGBP1,Immunoglobulin-binding protein 1,40923,0.00701263060571117,0.00318208058473522,0.000775752659630138,0.0132495085517922,0.0275448156070836
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,THBS2,Thrombospondin-2,47336,0.00429994132240563,0.00195202251174099,0.000473977199393293,0.00812590544541797,0.0276127065295447
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,RELT,Tumor necrosis factor receptor superfamily member 19L,47336,-0.00320283056850538,0.00146104240589892,-0.00606647368406727,-0.000339187452943486,0.0283732115654759
Working and living environment,X24008.Particulate matter air pollution 2.5-10um; 2010,THRAP3,Thyroid hormone receptor-associated protein 3,39635,-0.0128806399585381,0.00588790108722735,-0.0244209260895037,-0.00134035382757248,0.0287012614105931
