Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,GLRX,Glutaredoxin-1,50425,0.0217470544537023,0.0032699086557146,0.0153380334885017,0.0281560754189029,2.9475035758983e-11
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,RBKS,Ribokinase,49573,0.0194092019037387,0.00291920905009563,0.0136875521655513,0.0251308516419262,2.98574065953506e-11
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,SF3B4,Splicing factor 3B subunit 4,50525,0.0277955262199523,0.00421944806740903,0.0195254080078306,0.036065644432074,4.51735374422146e-11
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,STAMBP,STAM-binding protein,50281,0.0238273327008134,0.00362745737622131,0.0167175162434196,0.0309371491582071,5.12829292129413e-11
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,CA3,Carbonic anhydrase 3,51297,0.0225083710663782,0.00348197269844425,0.0156837045774275,0.0293330375553289,1.02707970089935e-10
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,TXN,Thioredoxin,43421,0.0160828277773624,0.0025002776753616,0.0111822835336536,0.0209833720210711,1.26894376157451e-10
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,CARHSP1,Calcium-regulated heat-stable protein 1,49566,0.0191335119162678,0.0029796653754002,0.0132933677804834,0.0249736560520522,1.36278826784946e-10
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,LXN,Latexin,50125,0.0248875391946801,0.00387835822411342,0.0172859570754178,0.0324891213139424,1.40195828858709e-10
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,SNX15,Sorting nexin-15,43157,0.0198159306772395,0.00309135551568152,0.0137568738665037,0.0258749874879753,1.46912052156494e-10
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,CLNS1A,Methylosome subunit pICln,42910,0.01237725923354,0.00193508623260247,0.00858449021763913,0.0161700282494408,1.60894681274567e-10
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,PDCD5,Programmed cell death protein 5,51197,0.0211876793295344,0.00331885942550306,0.0146827148555484,0.0276926438035204,1.7396659609875e-10
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,HDDC2,5'-deoxynucleotidase HDDC2,43930,0.0156816357491567,0.00249309434609533,0.0107951708308098,0.0205681006675035,3.20388715342252e-10
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,CXCL14,C-X-C motif chemokine 14,49795,-0.0215050833696642,0.0034502532936929,-0.0282675798253023,-0.0147425869140261,4.61538705647073e-10
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,ACYP1,Acylphosphatase-1,42995,0.0232028004459765,0.00373577668059174,0.0158806781520167,0.0305249227399363,5.31392795457809e-10
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,PTPRN2,Receptor-type tyrosine-protein phosphatase N2,50200,-0.0114904866240274,0.00185765273696941,-0.0151314859884875,-0.00784948725956738,6.23874784373302e-10
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,GAST,Gastrin,44017,-0.0449692490085453,0.00729045874261763,-0.0592585481440759,-0.0306799498730148,6.96570179829235e-10
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,PTGR1,Prostaglandin reductase 1,44116,0.0283595017825549,0.00461006136278225,0.0193237815115017,0.0373952220536082,7.73365402267425e-10
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,PPCDC,Phosphopantothenoylcysteine decarboxylase,51197,0.0164361185801672,0.00267411344856299,0.0111948562209837,0.0216773809393506,7.98544099493225e-10
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,PARK7,Parkinson disease protein 7,50766,0.0181627930175985,0.00298060565738624,0.0123208059291214,0.0240047801060755,1.11150889050569e-09
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,LAMP3,Lysosome-associated membrane glycoprotein 3,51228,-0.0176493085265568,0.00292465797003932,-0.0233816381478338,-0.0119169789052797,1.6039089724854e-09
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,CNTNAP2,Contactin-associated protein-like 2,50684,-0.0142016435578571,0.00235468089174903,-0.0188168181056852,-0.00958646901002904,1.63830517635024e-09
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,SCG2,Secretogranin-2,50956,-0.0108267374321342,0.00182664695645147,-0.0144069654667791,-0.00724650939748936,3.10290327262056e-09
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,NEDD4L,E3 ubiquitin-protein ligase NEDD4-like,42851,0.0161729551428263,0.00273464763051875,0.0108130457870096,0.0215328644986431,3.36238594533557e-09
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,GLOD4,Glyoxalase domain-containing protein 4,50646,0.0119452524090349,0.00202377085599076,0.00797866153129305,0.0159118432867768,3.60367207464948e-09
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,TBC1D17,TBC1 domain family member 17,49566,0.0151166939151762,0.00256619281356512,0.0100869560005886,0.0201464318297638,3.87019250563621e-09
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,RET,Proto-oncogene tyrosine-protein kinase receptor Ret,50525,-0.0132029046916326,0.00224355912233363,-0.0176002805714065,-0.00880552881185865,4.01034403778688e-09
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,UBXN1,UBX domain-containing protein 1,43157,0.0228648801993555,0.00389447160609231,0.0152317158514146,0.0304980445472964,4.36042035981086e-09
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,MDH1,"Malate dehydrogenase, cytoplasmic",43902,0.0133572239093474,0.00228980569908313,0.00886920473914442,0.0178452430795503,5.47077336806002e-09
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,CXCL17,C-X-C motif chemokine 17,51313,-0.013975816482314,0.00240399150708112,-0.018687639836193,-0.00926399312843502,6.15089656179664e-09
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,MIF,Macrophage migration inhibitory factor,50681,0.0222141776384721,0.00385287563026015,0.0146625414031622,0.029765813873782,8.18342477307721e-09
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,VWC2,Brorin,50201,-0.0128280716066686,0.00224127104649911,-0.0172209628578069,-0.00843518035553037,1.04901260674546e-08
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,TRIM21,E3 ubiquitin-protein ligase TRIM21,50684,0.0250285503856722,0.00437315579662715,0.016457165024283,0.0335999357470614,1.05109347136425e-08
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,CNP,"2',3'-cyclic-nucleotide 3'-phosphodiesterase",42865,0.0254729493220447,0.00449841818630448,0.016656049676888,0.0342898489672015,1.50008319563903e-08
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,SOD1,Superoxide dismutase [Cu-Zn],49745,0.0156628639246936,0.00277545838304099,0.0102229654939332,0.0211027623554539,1.67684670732916e-08
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,SKAP1,Src kinase-associated phosphoprotein 1,50281,-0.0234275689992436,0.00416118166432762,-0.0315834850613258,-0.0152716529371615,1.81139020225519e-08
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,ALDH1A1,Retinal dehydrogenase 1,50766,0.0173349290695631,0.00307924128032345,0.0112996161601292,0.0233702419789971,1.81568445887352e-08
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,CD22,B-cell receptor CD22,51313,-0.0131737703453304,0.00235829774750126,-0.0177960339304328,-0.00855150676022792,2.33352343663674e-08
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,CSNK2A1,Casein kinase II subunit alpha,44037,0.0141636546295376,0.002541635452617,0.00918204914240824,0.0191452601166669,2.52352683527088e-08
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,ACP1,Low molecular weight phosphotyrosine protein phosphatase,42851,0.0142831740924506,0.00256976437547786,0.00924643591651405,0.0193199122683873,2.74245365588575e-08
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,GLO1,Lactoylglutathione lyase,49823,0.0183532977391426,0.00332241587731686,0.0118413626196016,0.0248652328586836,3.32864378388972e-08
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,TXNRD1,"Thioredoxin reductase 1, cytoplasmic",50766,0.0145030437473189,0.00262629390605807,0.00935550769144506,0.0196505798031927,3.36327232642804e-08
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,CHGB,Secretogranin-1,51031,-0.0126050109798993,0.00230409890630878,-0.0171210448362645,-0.0080889771235341,4.50388198355216e-08
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,SSNA1,Sjoegren syndrome nuclear autoantigen 1,43930,0.0156337475073052,0.00290574806019505,0.00993848130932294,0.0213290137052876,7.47484839993597e-08
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,PLPBP,Pyridoxal phosphate homeostasis protein,50752,0.0206787971228796,0.00384899769679129,0.0131347616371687,0.0282228326085906,7.7987197918515e-08
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,AKT1S1,Proline-rich AKT1 substrate 1,49566,0.020245329985852,0.00378025804842153,0.0128360242109458,0.0276546357607581,8.56795047071773e-08
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,EIF4E,Eukaryotic translation initiation factor 4E,42851,0.0272866042513344,0.00509650334269629,0.0172974576996497,0.0372757508030192,8.64797507862351e-08
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,RWDD1,RWD domain-containing protein 1,51197,0.0192282895920618,0.00359438848718451,0.0121832881571802,0.0262732910269435,8.8560598926742e-08
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,FHIT,Bis(5'-adenosyl)-triphosphatase,49566,0.0223930149480904,0.00419414490937077,0.0141724909257237,0.0306135389704571,9.38124199660038e-08
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,ARHGAP1,Rho GTPase-activating protein 1,49555,0.0140379431988253,0.00264315715670272,0.00885735517168799,0.0192185312259626,1.09463712368588e-07
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,PTPRR,Receptor-type tyrosine-protein phosphatase R,44017,-0.0110104033043976,0.00207361954546997,-0.0150746976135187,-0.00694610899527645,1.10306638624167e-07
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,MOG,Myelin-oligodendrocyte glycoprotein,51191,-0.00987076760525302,0.00186508493469272,-0.0135263340772507,-0.00621520113325529,1.21220367979326e-07
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,PRDX6,Peroxiredoxin-6,51191,0.0179922226116763,0.00343512935349161,0.0112593690788327,0.0247250761445198,1.6322009359629e-07
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,CC2D1A,Coiled-coil and C2 domain-containing protein 1A,50365,0.0218951327317696,0.00419220540195879,0.0136784101439304,0.0301118553196088,1.76918235105448e-07
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,GGCT,Gamma-glutamylcyclotransferase,44034,0.0141421660995939,0.00271657407952137,0.008817680903732,0.0194666512954558,1.93942098613932e-07
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,CD99L2,CD99 antigen-like protein 2,50766,-0.00708765812317075,0.00136194186259026,-0.00975706417384766,-0.00441825207249383,1.95714001736794e-07
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,PTRHD1,Putative peptidyl-tRNA hydrolase PTRHD1,43157,0.0176525685178131,0.00339596459705207,0.010996477907591,0.0243086591280352,2.02249866981489e-07
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,CPPED1,Serine/threonine-protein phosphatase CPPED1,51197,0.019549798678221,0.00376528200321824,0.0121698459519132,0.0269297514045287,2.08705361207895e-07
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,CHGA,Chromogranin-A,44128,-0.0255048342492007,0.00491365341486089,-0.035135594942328,-0.0158740735560734,2.10538872417713e-07
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,SUGT1,Protein SGT1 homolog,49555,0.0236793114352643,0.00457362185643692,0.0147150125966479,0.0326436102738807,2.25918594275072e-07
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,DARS1,"Aspartate--tRNA ligase, cytoplasmic",50281,0.0213290750266891,0.00413167316250344,0.0132309956281823,0.0294271544251958,2.4481681402167e-07
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,CASP8,Caspase-8,51040,0.0182843144652998,0.003557060760852,0.0113124753740299,0.0252561535565697,2.75328445416028e-07
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,TBCA,Tubulin-specific chaperone A,43157,0.024809851028125,0.00484273570727757,0.0153180890418609,0.034301613014389,3.01834431895068e-07
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,CTBS,Di-N-acetylchitobiase,43504,-0.00780968900295576,0.00152824932993715,-0.0108050576896326,-0.00481432031627895,3.23144311485934e-07
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,CHAC2,Glutathione-specific gamma-glutamylcyclotransferase 2,49555,0.0174134011646985,0.0034120149907743,0.0107258517827809,0.0241009505466161,3.34563499237587e-07
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,DNPEP,Aspartyl aminopeptidase,44017,0.0166208494024392,0.00326295032783812,0.0102254667598764,0.0230162320450019,3.52384947810275e-07
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,TNFSF10,Tumor necrosis factor ligand superfamily member 10,51313,-0.00749466802414185,0.00148278622540987,-0.0104009290259452,-0.0045884070223385,4.33114900623903e-07
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,APRT,Adenine phosphoribosyltransferase,50283,0.0136180526568421,0.00270815751520906,0.00831006392703239,0.0189260413866519,4.95949349804078e-07
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,DENR,Density-regulated protein,42851,0.0161726771268454,0.00321960770966997,0.00986224601589223,0.0224831082377985,5.10261190178562e-07
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,CRYZL1,Quinone oxidoreductase-like protein 1,42944,0.0259797232966432,0.00517202462999709,0.0158425550218489,0.0361168915714375,5.10411046973923e-07
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,DDT,D-dopachrome decarboxylase,44128,0.011721385789703,0.00235303126674051,0.00710944450689157,0.0163333270725144,6.33646082249297e-07
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,RTBDN,Retbindin,50525,-0.00831843708414365,0.0016784005684804,-0.0116081021983652,-0.00502877196992207,7.21288601810747e-07
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,PIK3AP1,Phosphoinositide 3-kinase adapter protein 1,50684,0.0174291365144322,0.00351783329632487,0.0105341832536355,0.024324089775229,7.27463591902348e-07
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,SEPTIN8,Septin-8,43932,0.00917408085433411,0.00185237231413053,0.00554343111863828,0.0128047305900299,7.34953011256803e-07
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,S100A4,Protein S100-A4,50910,0.0158653154632676,0.00322065090578276,0.00955283968793337,0.0221777912386018,8.41407825820477e-07
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,DTYMK,Thymidylate kinase,44116,0.0191198569773336,0.00388587865605374,0.0115035348114682,0.0267361791431989,8.67033785813295e-07
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,GMPR2,GMP reductase 2,43157,0.0185636741761496,0.00378261223309632,0.0111497541992808,0.0259775941530184,9.25176266181752e-07
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,THTPA,Thiamine-triphosphatase,43824,0.0239042403977302,0.00496544274662926,0.0141719726143369,0.0336365081811236,1.48341770652902e-06
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,FKBP4,Peptidyl-prolyl cis-trans isomerase FKBP4,50365,0.011892679148745,0.0024913899650861,0.00700955481717626,0.0167758034803138,1.81548614393113e-06
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,CTSO,Cathepsin O,51313,-0.00818327323749552,0.00172189977454948,-0.0115581967956125,-0.00480834967937855,2.0149243924556e-06
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,CD2AP,CD2-associated protein,50752,0.0171737492817695,0.00361436820621737,0.0100895875975834,0.0242579109659555,2.02443234684218e-06
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,SNX9,Sorting nexin-9,50752,0.0182393562834898,0.00387293909400232,0.0106483956592452,0.0258303169077343,2.49060122033385e-06
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,NPL,N-acetylneuraminate lyase,44116,0.0119981272390881,0.00255086804323747,0.00699842587434271,0.0169978286038336,2.56453814599407e-06
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,NUDT5,ADP-sugar pyrophosphatase,50766,0.0135939422877069,0.00289764536749899,0.00791455736740886,0.0192733272080049,2.72080586957723e-06
