Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,DNAJA4,DnaJ homolog subfamily A member 4,48249,0.0276218151298885,0.00560680582011568,0.0166324757224618,0.0386111545373153,8.4285940923628e-07
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,PPME1,Protein phosphatase methylesterase 1,51704,0.0234970094177939,0.00478367422529822,0.0141210079362094,0.0328730108993784,9.07124914643728e-07
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,DNAJC9,DnaJ homolog subfamily C member 9,48178,0.0290646824056418,0.00592253048392655,0.0174565226571457,0.0406728421541378,9.28669774562802e-07
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,RANBP1,Ran-specific GTPase-activating protein,47687,0.020143004462157,0.00411173594277026,0.0120840020143273,0.0282020069099868,9.70201038648544e-07
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,PCDH9,Protocadherin-9,48178,-0.0125460420780261,0.00258070883770424,-0.0176042313999264,-0.00748785275612578,1.17261213577387e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,CD99L2,CD99 antigen-like protein 2,51823,-0.00878526150618518,0.00180920204187759,-0.0123312975082653,-0.0052392255041051,1.20516366697698e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,CTSO,Cathepsin O,52108,-0.0111067619789378,0.00230561324174421,-0.0156257639327565,-0.00658776002511914,1.46305714173018e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,HMBS,Porphobilinogen deaminase,52054,0.0170682777376261,0.00355439912766061,0.0101016554474113,0.0240349000278408,1.5789972065511e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,ALCAM,CD166 antigen,52157,-0.0070998424593222,0.00148157971520678,-0.0100037387011275,-0.00419594621751691,1.6591894614285e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,CPM,Carboxypeptidase M,51928,-0.0126022330216062,0.00262992648439924,-0.0177568889310288,-0.00744757711218373,1.66106680008803e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,51916,-0.0124005505380745,0.00261295909564817,-0.0175219503655449,-0.0072791507106041,2.08740795495927e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,TNFSF10,Tumor necrosis factor ligand superfamily member 10,52108,-0.00949802082483545,0.00201692034309185,-0.0134511846972955,-0.00554485695237543,2.49933627492139e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,LAMP3,Lysosome-associated membrane glycoprotein 3,52062,-0.018196583581588,0.00389621257560751,-0.0258331602297787,-0.0105600069333973,3.02136718522171e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,CARHSP1,Calcium-regulated heat-stable protein 1,51145,0.0192372618619288,0.00414434514145491,0.0111143453846772,0.0273601783391805,3.47012471921005e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,TNFRSF11B,Tumor necrosis factor receptor superfamily member 11B,51826,-0.0104691390713346,0.00226443801908764,-0.0149074375887464,-0.00603084055392281,3.79436875816466e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,AHSP,Alpha-hemoglobin-stabilizing protein,51782,0.0317277311479283,0.00687383375564695,0.0182550169868603,0.0452004453089963,3.935037204953e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,AARSD1,Alanyl-tRNA editing protein Aarsd1,51704,0.020016526144062,0.00434845477372904,0.011493554787553,0.0285394975005709,4.1805384595118e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,LHPP,Phospholysine phosphohistidine inorganic pyrophosphate phosphatase,51870,0.0211670066568409,0.00459904849699751,0.0121528716027258,0.0301811417109561,4.19369200407992e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,CA1,Carbonic anhydrase 1,51189,0.0226805748661532,0.0049393374428527,0.0129994734781619,0.0323616762541445,4.41386291441416e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,CTBS,Di-N-acetylchitobiase,47952,-0.00945893337345451,0.00206852618287093,-0.0135132446918815,-0.0054046220550275,4.83729102557072e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,THBD,Thrombomodulin,51823,-0.00961792431437971,0.00211108758168684,-0.0137556559744859,-0.00548019265427349,5.23844087721603e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,CENPF,Centromere protein F,47858,0.0194044935338813,0.00426247238956531,0.0110500476503333,0.0277589394174293,5.33034254556026e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,IGBP1,Immunoglobulin-binding protein 1,48262,0.0213915772949999,0.00471155243860988,0.0121569345153245,0.0306262200746753,5.64654377103044e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,AK1,Adenylate kinase isoenzyme 1,51823,0.0227985103379555,0.00502399960489139,0.0129514711123684,0.0326455495635427,5.70531329770334e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,CTSZ,Cathepsin Z,51825,-0.0108034449199412,0.00238253579984758,-0.0154732150876425,-0.00613367475223995,5.80036199383636e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,SH3GLB2,Endophilin-B2,48249,0.0233357643852426,0.00514736556980051,0.0132469278684336,0.0334246009020516,5.82870717121664e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,SERPINF1,Pigment epithelium-derived factor,47985,-0.0090274932284039,0.00199512716817976,-0.0129379424780362,-0.00511704397877157,6.07566067308331e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,DNPH1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,51918,0.018447336581297,0.00408367205022958,0.0104433393628471,0.026451333799747,6.28818303638943e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,NOMO1,Nodal modulator 1,51823,-0.00818880334756382,0.00181714764721838,-0.0117504127361118,-0.00462719395901581,6.62079921559989e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,DPP4,Dipeptidyl peptidase 4,51302,-0.0102884883771375,0.00228827901397557,-0.0147735152445296,-0.00580346150974534,6.94781830054358e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,RTN4R,Reticulon-4 receptor,52054,-0.0116527144661424,0.00259749697388388,-0.0167438085349548,-0.00656162039732995,7.28202864583068e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,ANKRD54,Ankyrin repeat domain-containing protein 54,51175,0.0201373887051818,0.0044967643709093,0.0113237305381996,0.0289510468721641,7.55882060322967e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,PTPRN2,Receptor-type tyrosine-protein phosphatase N2,51538,-0.0109186700277666,0.00244618008596851,-0.0157131829962649,-0.00612415705926835,8.09341970003745e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,ATG4A,Cysteine protease ATG4A,51175,0.0206813609546266,0.00464492336180329,0.0115773111654922,0.0297854107437611,8.52334556791798e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,IL13RA1,Interleukin-13 receptor subunit alpha-1,51482,-0.00714594114851104,0.00160536040142573,-0.0102924475353055,-0.0039994347617166,8.56930716723164e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,PENK,Proenkephalin-A,47798,-0.0104243846313311,0.00235905166997443,-0.0150481259044809,-0.00580064335818118,9.96567110443579e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,SLC4A1,Band 3 anion transport protein,48300,0.0160200401346323,0.00362664191980104,0.0089118219718223,0.0231282582974424,1.00371685401584e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,GLRX,Glutaredoxin-1,51644,0.0196197938886206,0.00444754397414757,0.0109026076992914,0.0283369800779498,1.03109511901801e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,GGH,Gamma-glutamyl hydrolase,51343,-0.0116661882136128,0.00264551122186618,-0.0168513902084705,-0.00648098621875511,1.03864882145966e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,DNAJB2,DnaJ homolog subfamily B member 2,47798,0.0185836393460526,0.00421532203320612,0.0103216081609686,0.0268456705311366,1.04508499986305e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,NOTCH1,Neurogenic locus notch homolog protein 1,52157,-0.00521456558726859,0.00118942111428129,-0.00754583097125992,-0.00288330020327727,1.16883724648822e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,ARG1,Arginase-1,51682,0.0182340245630403,0.0041601679893978,0.0100800953038206,0.02638795382226,1.17492813807195e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,ADD1,Alpha-adducin,47798,0.0234872428625718,0.00537110092107961,0.0129598850572558,0.0340146006678878,1.23141791881699e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,CD8A,T-cell surface glycoprotein CD8 alpha chain,52057,-0.0163427949870303,0.00373923707689587,-0.0236716996577462,-0.00901389031631444,1.24344752270923e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,TCTN3,Tectonic-3,48302,-0.00968180677447641,0.00221813689376765,-0.014029355086261,-0.00533425846269181,1.27752128003197e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,PSMD9,26S proteasome non-ATPase regulatory subunit 9,51704,0.0189542424005445,0.00436997834113863,0.0103890848519128,0.0275193999491762,1.44711056481639e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,NSFL1C,NSFL1 cofactor p47,52057,0.0223658841985053,0.00515779641571385,0.0122566032237061,0.0324751651733044,1.45397387861808e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,ULBP2,UL16-binding protein 2,51630,-0.0121721169834054,0.00282903466715478,-0.0177170249310287,-0.006627209035782,1.69418431342156e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,ISM1,Isthmin-1,51777,-0.0128792931589422,0.00300027714411916,-0.0187598363614157,-0.00699874995646864,1.7712006615904e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,RILP,Rab-interacting lysosomal protein,51967,0.0199834427015272,0.0046635931697906,0.0108428000887376,0.0291240853143167,1.8336910939729e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,PRCP,Lysosomal Pro-X carboxypeptidase,51986,-0.0101685409244382,0.00238135258024136,-0.0148359919817112,-0.00550108986716512,1.96066269196838e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,FCRL1,Fc receptor-like protein 1,51823,-0.0146327389370013,0.00343610498282773,-0.0213675047033437,-0.00789797317065895,2.06466086224537e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,CHGB,Secretogranin-1,51956,-0.0129499399115153,0.00304772322896328,-0.0189234774402833,-0.0069764023827473,2.15381411272213e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,FCRL3,Fc receptor-like protein 3,51271,-0.0177205582007487,0.00419805840764535,-0.0259487526797335,-0.00949236372176378,2.43878206989295e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,ST13,Hsc70-interacting protein,47798,0.0182789858162908,0.00435705782102286,0.009739152487086,0.0268188191454956,2.7356624653598e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,HDDC2,5'-deoxynucleotidase HDDC2,48178,0.0141259155965466,0.00337546179181955,0.00751001048458028,0.0207418207085129,2.86338615965365e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,CSF1,Macrophage colony-stimulating factor 1,51958,-0.00866639386588229,0.00207248782160186,-0.0127284699962219,-0.00460431773554264,2.90312007890485e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,GUSB,Beta-glucuronidase,51947,-0.0189175232106432,0.00453421565337698,-0.0278045858912621,-0.0100304605300243,3.02636940845277e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,CHGA,Chromogranin-A,48300,-0.0284919328689086,0.00683168835374599,-0.0418820420422508,-0.0151018236955665,3.04932258378173e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,RABGAP1L,Rab GTPase-activating protein 1-like,51271,0.0194546619279637,0.00467142473338175,0.0102986694505354,0.0286106544053919,3.12859847722401e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,PTPRR,Receptor-type tyrosine-protein phosphatase R,48249,-0.0112647146335473,0.00271926057862579,-0.0165944653676538,-0.00593496389944071,3.44627904775972e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,CLNS1A,Methylosome subunit pICln,47636,0.0107964142941972,0.00261013281908147,0.00568055396879753,0.0159122746195969,3.54122026545271e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,BCAN,Brevican core protein,51630,-0.0106158553176409,0.00256794829973663,-0.0156490339851247,-0.00558267665015715,3.5759832007959e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,PTGR1,Prostaglandin reductase 1,48302,0.0251607500177596,0.00610934987705158,0.0131864242587385,0.0371350757767807,3.82796114022532e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,ASGR1,Asialoglycoprotein receptor 1,51630,-0.00918402107542795,0.0022325068376767,-0.0135597344772743,-0.00480830767358162,3.90393641853828e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,EIF4EBP1,Eukaryotic translation initiation factor 4E-binding protein 1,51823,0.0207957717435532,0.00505897266628319,0.0108801853176381,0.0307113581694682,3.95660586402938e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,CXCL17,C-X-C motif chemokine 17,52108,-0.0130521705574279,0.00318321638451413,-0.0192912746710756,-0.00681306644378018,4.13777361393253e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,CD83,CD83 antigen,51777,-0.0104895278683519,0.00256000049596353,-0.0155071288404404,-0.00547192689626336,4.18892632620834e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,ITGB2,Integrin beta-2,51648,-0.00895868863142334,0.00219365208971714,-0.0132582467272689,-0.00465913053557774,4.44099103691196e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,SIRPB1,Signal-regulatory protein beta-1,51786,-0.0140575443645897,0.00345312542787224,-0.0208256702032193,-0.00728941852596011,4.69509249862904e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,RTBDN,Retbindin,51704,-0.00908170235580351,0.00223247519739136,-0.0134573537426906,-0.00470605096891644,4.75523670379624e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,MSLN,Mesothelin,51661,-0.016657961395121,0.00416317765564693,-0.024817789600189,-0.00849813319005304,6.31724479185985e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,PLA2G7,Platelet-activating factor acetylhydrolase,51823,-0.00968344867000418,0.00242496432967333,-0.0144363787561639,-0.00493051858384446,6.53484667157865e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,RBKS,Ribokinase,51179,0.0158543944369542,0.00397108707792034,0.0080710637642303,0.023637725109678,6.55668628823012e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,RARRES2,Retinoic acid receptor responder protein 2,51963,-0.0142114900659235,0.00356784005931284,-0.0212044565821767,-0.00721852354967037,6.8162793091169e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,GAST,Gastrin,48249,-0.0393926053220853,0.00989161811219966,-0.0587801768219967,-0.020005033822174,6.84190240463953e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,VWC2,Brorin,51538,-0.011731001601526,0.00296854923642325,-0.0175493581049156,-0.00591264509813644,7.77743999607853e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,LTBR,Tumor necrosis factor receptor superfamily member 3,51697,-0.00830209094440545,0.00210087468302847,-0.0124198053231413,-0.00418437656566965,7.77835940124055e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,ERBB2,Receptor tyrosine-protein kinase erbB-2,51916,-0.0074584841214788,0.00188964398890978,-0.011162186339742,-0.00375478190321564,7.93231492309664e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,TYRP1,"5,6-dihydroxyindole-2-carboxylic acid oxidase",47625,-0.0187274520250813,0.00474510296479353,-0.0280278538360766,-0.00942705021408593,7.9472658130381e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,ACAN,Aggrecan core protein,51583,-0.00859368581085842,0.00217778290179449,-0.0128621402983756,-0.00432523132334122,7.96440829769336e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,SPON2,Spondin-2,51694,-0.0104167292166356,0.00264454359301748,-0.0156000346589499,-0.00523342377432138,8.20422224786644e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,TP53BP1,TP53-binding protein 1,47625,-0.0266769266777363,0.00677457794368877,-0.0399550994473663,-0.0133987539081063,8.24729038879209e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,SKAP1,Src kinase-associated phosphoprotein 1,51578,-0.022227485395332,0.00568216315076699,-0.0333645251708353,-0.0110904456198287,9.18339755612824e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,ICAM1,Intercellular adhesion molecule 1,51695,-0.0085341746548067,0.00218613722458001,-0.0128190036149835,-0.00424934569462988,9.49341457854577e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,MEGF10,Multiple epidermal growth factor-like domains protein 10,51826,-0.0114448481482835,0.00294197779775446,-0.0172111246318822,-0.00567857166468473,0.000100403192767737
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,KLRD1,Natural killer cells antigen CD94,52108,-0.0136792817456184,0.00351697764901547,-0.0205725579376887,-0.00678600555354809,0.000100686196740014
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,SNX15,Sorting nexin-15,47798,0.0163342856116037,0.0042010774733118,0.0081001737639126,0.0245683974592949,0.000101303961975077
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,HBQ1,Hemoglobin subunit theta-1,52054,0.018247242418149,0.00469583175978068,0.00904341216897886,0.0274510726673191,0.000102215497744723
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,ADA2,Adenosine deaminase 2,51648,-0.012479993128526,0.00321341144982401,-0.0187782795701811,-0.00618170668687095,0.000103113250033697
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,SELENOP,Selenoprotein P,48348,0.00664352861272186,0.00171079976031166,0.003290361082511,0.00999669614293271,0.000103330532852371
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,IFNGR1,Interferon gamma receptor 1,51958,-0.00602917360478342,0.00155297343276692,-0.00907300153300659,-0.00298534567656026,0.000103696894098478
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,EFCAB14,EF-hand calcium-binding domain-containing protein 14,48178,-0.00804197050323394,0.00207250984351996,-0.0121040897965331,-0.00397985120993483,0.00010460738942957
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,PBXIP1,Pre-B-cell leukemia transcription factor-interacting protein 1,48178,-0.00901152836823585,0.00232483796248604,-0.0135682107747085,-0.00445484596176322,0.000106387611510151
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,WNT9A,Protein Wnt-9a,51271,-0.00842075706167137,0.00217791674673894,-0.0126894738852797,-0.00415204023806305,0.000110701711070658
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,GP1BA,Platelet glycoprotein Ib alpha chain,51692,-0.00958230602796543,0.00247936272898449,-0.014441856976775,-0.00472275507915583,0.000111425993806544
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,DPP10,Inactive dipeptidyl peptidase 10,51777,-0.0100587544680433,0.00261013069008348,-0.015174610620607,-0.00494289831547972,0.000116594936991166
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,CSNK2A1,Casein kinase II subunit alpha,48262,0.0133577159058066,0.00346815719204629,0.00656012780939583,0.0201553040022173,0.000117688802860402
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,AHNAK,Neuroblast differentiation-associated protein AHNAK,47687,-0.00926736040195732,0.00240645312188886,-0.0139840085208595,-0.00455071228305517,0.000117930011062551
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,NPDC1,Neural proliferation differentiation and control protein 1,51823,-0.00898988389946757,0.00233500446902577,-0.0135664926587581,-0.00441327514017707,0.000118362219564711
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,FAM20A,Pseudokinase FAM20A,48302,-0.00826828805497026,0.00214990082529472,-0.0124820936725479,-0.0040544824373926,0.000120426448190177
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,CD300C,CMRF35-like molecule 6,52057,-0.0100195521853787,0.00261038880933442,-0.0151359142516742,-0.00490319011908322,0.000124146401610514
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,ACE2,Angiotensin-converting enzyme 2,51318,-0.0142908360086646,0.00372680477008144,-0.0215953733580243,-0.00698629865930501,0.000126051547915151
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,52062,-0.0110731099318631,0.00288819084456735,-0.0167339639872151,-0.0054122558765111,0.000126393882033874
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,CD46,Membrane cofactor protein,51643,-0.00833122014549607,0.00217618616735961,-0.0125965450335209,-0.00406589525747123,0.000129289930614335
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,PSPN,Persephin,51777,0.0294422163862625,0.00769959184727072,0.0143510163656119,0.0445334164069131,0.000131666305813501
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,51175,-0.0183014230401478,0.00479003671056363,-0.0276898949928525,-0.00891295108744309,0.000133359873720737
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,TREM2,Triggering receptor expressed on myeloid cells 2,51826,-0.0148814932395477,0.00389756759835193,-0.0225207257323175,-0.00724226074677796,0.000134753014646605
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,SERPINC1,Antithrombin-III,48297,-0.00430495245810869,0.00112955272194949,-0.00651887579312969,-0.0020910291230877,0.000138640668392628
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,IL18R1,Interleukin-18 receptor 1,52108,-0.00962449145962782,0.00252685470024912,-0.0145771266721161,-0.00467185624713955,0.000139898164496535
