Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CCN1,CCN family member 1,49798,-0.0168395580165664,0.0056727815822905,-0.0279582099178558,-0.00572090611527706,0.00299553081397756
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,GPR15L,Protein GPR15L,46474,0.0130172262867493,0.0044004311008091,0.00439238132916344,0.0216420712443351,0.00309799563560208
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,PTH,Parathyroid hormone,45972,-0.0166600496822756,0.00564390109652663,-0.0277220958314678,-0.0055980035330834,0.00316198983035648
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,PPME1,Protein phosphatase methylesterase 1,49840,0.0132674886074133,0.00451435679892132,0.0044193492815275,0.0221156279332991,0.00329617982907044
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,TP53,Cellular tumor antigen p53,49344,-0.00911432529703481,0.00311757869711372,-0.0152247795433777,-0.00300387105069193,0.00346401978488342
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,MNDA,Myeloid cell nuclear differentiation antigen,49916,0.0214961147357749,0.00737649470794378,0.00703818510820504,0.0359540443633447,0.00356983926414327
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,DNPH1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,50043,0.0111828853214775,0.00384994820556284,0.00363698683857437,0.0187287838043807,0.00367937896867052
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CCL2,C-C motif chemokine 2,49739,0.0111987573602841,0.00385618893366258,0.00364062705030547,0.0187568876702628,0.00368629495284932
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,ADGRV1,Adhesion G-protein coupled receptor V1,45876,0.0147492770659657,0.00509150020949028,0.00476993665536477,0.0247286174765667,0.00377319790561678
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,PADI4,Protein-arginine deiminase type-4,49274,0.0156795510060808,0.00542535966109665,0.00504584607033136,0.0263132559418302,0.00385516376986384
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,MFAP4,Microfibril-associated glycoprotein 4,46120,0.00654293033797805,0.00226752064399269,0.00209858987575237,0.0109872708002037,0.00391178290730436
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,ATG4A,Cysteine protease ATG4A,49344,0.012543136302124,0.00438040519672043,0.003957542116552,0.0211287304876961,0.00419385315398069
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,S100A11,Protein S100-A11,49751,0.0100906038888194,0.00352492949703982,0.00318174207462134,0.0169994657030174,0.0042047263218985
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,MELTF,Melanotransferrin,46591,0.00596365042802747,0.00209461122020841,0.00185821243641898,0.010069088419636,0.00441546023230046
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CCS,Copper chaperone for superoxide dismutase,49775,0.0100853633124228,0.00355723421637097,0.00311318424833565,0.0170575423765099,0.00458376008666296
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,GMPR,GMP reductase 1,50221,0.0105395749817773,0.00372517609215111,0.00323822984116114,0.0178409201223935,0.00466885599657282
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,PEBP1,Phosphatidylethanolamine-binding protein 1,49950,0.0121702793763279,0.00431761642895121,0.00370775117558352,0.0206328075770723,0.00482482548293046
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CEBPB,CCAAT/enhancer-binding protein beta,49476,0.00778135557060179,0.00278252888493657,0.0023275989561261,0.0132351121850775,0.005169803510823
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,S100A4,Protein S100-A4,50033,0.0116568987790997,0.00417469395244489,0.00347449863230769,0.0198392989258917,0.00523774900389366
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CPPED1,Serine/threonine-protein phosphatase CPPED1,50164,0.0135488931836788,0.00485250824822006,0.00403797701716745,0.0230598093501901,0.00523989860332684
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,SMNDC1,Survival of motor neuron-related-splicing factor 30,46474,0.012518420259794,0.0045010103634474,0.00369643994743713,0.0213404005721509,0.00541965859585598
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,SPINK6,Serine protease inhibitor Kazal-type 6,50163,0.0109378076866557,0.00393718720536888,0.00322092076413269,0.0186546946091787,0.00547213611703769
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,SLC34A3,Sodium-dependent phosphate transport protein 2C,45782,0.00996216991249328,0.00362049459743964,0.00286600050151158,0.017058339323475,0.00593541237793005
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CD109,CD109 antigen,49950,0.00656063317778945,0.00240882539928661,0.00183933539518769,0.0112819309603912,0.00646221633347838
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,S100A16,Protein S100-A16,49274,0.0124683138168759,0.00457805521372924,0.00349532559796661,0.0214413020357852,0.00646402100305774
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,IMPACT,Protein IMPACT,46544,0.0111845314450368,0.00411392045887296,0.00312124734564579,0.0192478155444278,0.00655894120480502
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,THBD,Thrombomodulin,49952,-0.0053362308908777,0.00198986072084668,-0.00923635790373719,-0.00143610387801822,0.00732939183895992
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,PCDH9,Protocadherin-9,46474,-0.00649521243688097,0.00243163380252746,-0.0112612146898348,-0.00172921018392714,0.00756517033723135
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,FUS,RNA-binding protein FUS,49304,0.00775192727277327,0.00290895582569268,0.00205037385441563,0.0134534806911309,0.0077072704175981
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,IL5,Interleukin-5,49438,-0.02829061253374,0.0106358293822164,-0.0491368381228842,-0.0074443869445959,0.00782056598969498
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,HNRNPUL1,Heterogeneous nuclear ribonucleoprotein U-like protein 1,46555,0.00941006067909627,0.0035445528914013,0.00246273701194973,0.0163573843462428,0.00794135145939379
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,FCRL3,Fc receptor-like protein 3,49438,-0.0105137407223023,0.00396240939671998,-0.0182800631398734,-0.00274741830473111,0.0079742722794052
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,DDT,D-dopachrome decarboxylase,46592,0.00792827397827081,0.00298804326732107,0.00207170917432152,0.0137848387822201,0.00797580798297079
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,GBP6,Guanylate-binding protein 6,45877,-0.00876033814719796,0.00332917165071301,-0.0152855145825955,-0.00223516171180046,0.00850981021219037
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,BOLA1,BolA-like protein 1,45876,0.0105503946306944,0.00401969901196215,0.00267178456724854,0.0184290046941402,0.00867938222247682
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,AGRP,Agouti-related protein,50221,-0.0101620869725328,0.00387381334300952,-0.0177547611248315,-0.00256941282023416,0.00871396180925704
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CD8A,T-cell surface glycoprotein CD8 alpha chain,50164,-0.0092424393082467,0.00353575943957277,-0.0161725278098093,-0.00231235080668408,0.00895438455931858
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,DNAJC9,DnaJ homolog subfamily C member 9,46474,0.0145552863633702,0.00558541425117428,0.00360787443106861,0.0255026982956718,0.00916826397965503
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,DNAJB2,DnaJ homolog subfamily B member 2,46120,0.0103338516844858,0.00398213915038446,0.00252885894973225,0.0181388444192393,0.00946407887411226
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,GCHFR,GTP cyclohydrolase 1 feedback regulatory protein,45590,0.00948476860887835,0.00365600699539509,0.00231899489790397,0.0166505423198527,0.00948499269008105
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CXCL8,Interleukin-8,49753,0.0129294678424788,0.00499210123483862,0.00314494942219515,0.0227139862627625,0.00960350900853801
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,SCGB1A1,Uteroglobin,49995,-0.0106051250790316,0.00410639727010017,-0.0186536637284279,-0.00255658642963528,0.00981179537681194
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CARHSP1,Calcium-regulated heat-stable protein 1,49313,0.0100022783077726,0.00390286444541806,0.00235266399475322,0.017651892620792,0.0103888844777821
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,RABGAP1L,Rab GTPase-activating protein 1-like,49438,0.011340025124173,0.0044356515651904,0.00264614805639984,0.0200339021919462,0.010577033925272
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,IL36G,Interleukin-36 gamma,45866,0.0126821964567143,0.00496998118898397,0.00294103332630567,0.0224233595871228,0.0107249332636032
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,SPINK5,Serine protease inhibitor Kazal-type 5,49950,0.00599145649070771,0.00234971916962979,0.00138600691823332,0.0105969060631821,0.0107823955673703
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,RTKN2,Rhotekin-2,45877,-0.00983979138174706,0.00388353850561077,-0.0174515268527442,-0.00222805591074995,0.0112930171628908
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,MDGA1,MAM domain-containing glycosylphosphatidylinositol anchor protein 1,49775,0.0129225693431948,0.00510328717844872,0.00292012647343536,0.0229250122129543,0.0113407607793925
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,COL3A1,Collagen alpha-1(III) chain,46592,0.00423253518917821,0.00167168711890746,0.000956028436119579,0.00750904194223683,0.0113516717602777
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,PARP1,Poly [ADP-ribose] polymerase 1,49925,0.0103369694719146,0.00408493194310381,0.00233050286343114,0.0183434360803981,0.0113955877323752
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CSNK2A1,Casein kinase II subunit alpha,46555,0.00821060853626937,0.0032728331415802,0.00179585557877218,0.0146253614937666,0.0121241889992666
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,IGBP1,Immunoglobulin-binding protein 1,46555,0.0111210072303346,0.0044490407287355,0.00240088740201297,0.0198411270586561,0.0124390922475329
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,NSFL1C,NSFL1 cofactor p47,50164,0.0121739290150207,0.0048802743027067,0.00260859138171558,0.0217392666483258,0.0126190818033826
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,FGFBP2,Fibroblast growth factor-binding protein 2,46592,-0.00899401049797153,0.00361846029948951,-0.016086192684971,-0.00190182831097209,0.0129409920212236
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CCL11,Eotaxin,50221,0.00681931855686844,0.0027467264755573,0.00143573466477613,0.0122029024489607,0.0130451244107989
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,ZHX2,Zinc fingers and homeoboxes protein 2,46544,0.00609051936910704,0.00245895575719353,0.00127096608500773,0.0109100726532064,0.0132613587453193
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CCL15,C-C motif chemokine 15,50262,-0.00786322555018862,0.0032020938854006,-0.0141393295655738,-0.00158712153480344,0.0140695033018783
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,RILP,Rab-interacting lysosomal protein,50082,0.0107604002862528,0.00441235844590235,0.00211217773228421,0.0194086228402214,0.0147471090724215
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,PLXDC2,Plexin domain-containing protein 2,46544,0.00473994013314655,0.0019472691831251,0.000923292534221343,0.00855658773207175,0.0149347845602054
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,SH3GLB2,Endophilin-B2,46544,0.0117635576573052,0.00485503107873357,0.00224769674298739,0.021279418571623,0.0154025047790931
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,FGR,Tyrosine-protein kinase Fgr,49313,0.010402757880636,0.00431248810735752,0.00195028119021525,0.0188552345710567,0.0158620193035882
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,ANKRD54,Ankyrin repeat domain-containing protein 54,49344,0.0102372170188416,0.00425084373401453,0.00190556330017311,0.0185688707375101,0.0160351558257015
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,NEO1,Neogenin,46555,-0.00377703352398693,0.00157544526863826,-0.00686490625051792,-0.000689160797455949,0.0165183878487465
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,FGF19,Fibroblast growth factor 19,50083,0.0132914407744177,0.00554979269245152,0.0024138470972127,0.0241690344516227,0.016630053550498
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,MPO,Myeloperoxidase,49950,0.00822826422649761,0.00344307343701143,0.00147984028995521,0.01497668816304,0.0168646700423396
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,MIF,Macrophage migration inhibitory factor,49911,0.0119626973684855,0.00500745388749998,0.00214808774898559,0.0217773069879855,0.0169025485871077
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,APOC1,Apolipoprotein C-I,46584,-0.00622690205927516,0.00261014080048999,-0.0113427780282355,-0.00111102609031477,0.017056977970752
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,THOP1,Thimet oligopeptidase,49828,0.0053239267810603,0.00223525200376304,0.000942832853684744,0.00970502070843585,0.0172355025333124
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,KCTD5,BTB/POZ domain-containing protein KCTD5,46116,0.00760904377062473,0.00319991596733831,0.00133720847464163,0.0138808790666078,0.017420707105451
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CSNK1D,Casein kinase I isoform delta,45959,-0.0109513138708628,0.00460960842516541,-0.019986146384187,-0.0019164813575386,0.0175216554298035
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CEACAM19,Carcinoembryonic antigen-related cell adhesion molecule 19,46474,0.00675272446601315,0.00284697489585225,0.00117265367014274,0.0123327952618836,0.0177056826449317
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,GLOD4,Glyoxalase domain-containing protein 4,49925,0.00631899790050675,0.00266598087886059,0.00109367537794,0.0115443204230735,0.0177842446889128
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,KLF4,Krueppel-like factor 4,45876,0.00682226949689105,0.00289257581524567,0.00115282089900954,0.0124917180947726,0.0183556768596332
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CHAC2,Glutathione-specific gamma-glutamylcyclotransferase 2,49344,0.0105284524745519,0.00449532650198357,0.00171761253066406,0.0193392924184396,0.0191840063971404
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,UROS,Uroporphyrinogen-III synthase,45972,0.0117737241861517,0.00506943213694177,0.00183763719774584,0.0217098111745576,0.0202156465430056
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,FUT1,"Galactoside alpha-(1,2)-fucosyltransferase 1",46131,0.0107438740514137,0.00463054623590886,0.00166800342903236,0.0198197446737951,0.020338354085158
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,AKR1B10,Aldo-keto reductase family 1 member B10,45972,0.0100513683335409,0.0043403345221576,0.00154431267011203,0.0185584239969698,0.0205782702483208
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,ICAM4,Intercellular adhesion molecule 4,49925,0.00883175671181601,0.00386039124241579,0.00126538987668106,0.016398123546951,0.0221580264291047
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,TCOF1,Treacle protein,46591,0.00509051538743067,0.00223566468422543,0.00070861260634882,0.00947241816851252,0.0227982098114086
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,TGFBI,Transforming growth factor-beta-induced protein ig-h3,49787,0.00445946540618143,0.00196057985679063,0.000616728886871797,0.00830220192549106,0.0229403868328709
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CCND2,G1/S-specific cyclin-D2,46180,0.00609360076713013,0.00268288949248968,0.000835137361850365,0.0113520641724099,0.0231396010486955
