Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,FCRL3,Fc receptor-like protein 3,51271,-0.014671569833424,0.00415298584921643,-0.0228114220978882,-0.00653171756895982,0.000411911178500438
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,CD99,CD99 antigen,51823,-0.00514641554064156,0.00146003615366696,-0.00800808640182881,-0.00228474467945432,0.000424406524857172
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,PROK1,Prokineticin-1,51777,0.0185374051882043,0.00527374971473741,0.00820085574731893,0.0288739546290896,0.000440410567956391
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,CNTNAP2,Contactin-associated protein-like 2,51777,-0.0105595279725158,0.00303609535814069,-0.0165102748744716,-0.00460878107056005,0.000505962962517806
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,NOTCH1,Neurogenic locus notch homolog protein 1,52157,-0.00405978716471216,0.00117414497478923,-0.00636111131529905,-0.00175846301412527,0.000545718412275075
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,SCGB3A1,Secretoglobin family 3A member 1,47798,-0.00648336383610391,0.00188212516112171,-0.0101723291519025,-0.00279439852030537,0.000572689559406455
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,FAM3D,Protein FAM3D,48178,-0.0211829347363361,0.00620185947808483,-0.0333385793133824,-0.00902729015928983,0.000637533896800712
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,FAM3C,Protein FAM3C,51778,-0.00758142703587915,0.0022263756424756,-0.0119451232951313,-0.00321773077662696,0.000661918637588769
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,WNT9A,Protein Wnt-9a,51271,-0.00731477344090378,0.0021544566041887,-0.0115375083851136,-0.00309203849669394,0.000686822246091086
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,RET,Proto-oncogene tyrosine-protein kinase receptor Ret,51704,-0.0105878917744118,0.00314833393659001,-0.0167586262901282,-0.00441715725869534,0.000772025005789049
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,OMG,Oligodendrocyte-myelin glycoprotein,51704,-0.0160125599603648,0.00479463728365681,-0.0254100490363322,-0.0066150708843975,0.000839871069838604
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,PLA2G7,Platelet-activating factor acetylhydrolase,51823,-0.00798042811070186,0.00239509745832698,-0.0126748191290227,-0.00328603709238098,0.00086343158467097
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,APOA4,Apolipoprotein A-IV,48348,-0.00906097693160987,0.00272925796691498,-0.0144103225467632,-0.00371163131645651,0.000901710243840052
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,AHNAK,Neuroblast differentiation-associated protein AHNAK,47687,-0.00784147055583466,0.00237125965904048,-0.012489139487554,-0.00319380162411532,0.000944844630170925
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,POMC,Pro-opiomelanocortin,47687,-0.0165944606516132,0.0050910370500612,-0.0265728932697331,-0.0066160280334932,0.00111751816447433
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,CDHR2,Cadherin-related family member 2,51704,-0.018909323610068,0.00582356776571498,-0.0303235164308694,-0.00749513078926665,0.00116755316658901
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,CD46,Membrane cofactor protein,51643,-0.00697015423361488,0.00215074419414914,-0.0111856128541472,-0.00275469561308257,0.00119333765841417
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,BMP4,Bone morphogenetic protein 4,51590,-0.0111760501219413,0.00346001328357161,-0.0179576761577417,-0.00439442408614095,0.00123911614799014
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,CRTAC1,Cartilage acidic protein 1,52157,-0.00719794278728637,0.00223312052610502,-0.0115748590184522,-0.00282102655612053,0.0012688417122525
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,SPP1,Osteopontin,52112,-0.011672563512771,0.00363357870229251,-0.0187943777692643,-0.00455074925627765,0.00131774638887119
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,XG,Glycoprotein Xg,52016,-0.00705808203394775,0.00224144514631638,-0.0114513145207279,-0.00266484954716764,0.00164062292221131
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,CD22,B-cell receptor CD22,52108,-0.00965064111959694,0.00308762829814905,-0.0157023925839691,-0.0035988896552248,0.00177636115597538
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,ALCAM,CD166 antigen,52157,-0.00456591736108064,0.00146270837071942,-0.0074328257676907,-0.00169900895447059,0.00180086640294036
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,GHR,Growth hormone receptor,47798,-0.00675742804354633,0.0021755586331005,-0.0110215229644233,-0.00249333312266935,0.00189821739697589
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,IL31RA,Interleukin-31 receptor subunit alpha,47529,-0.00945142430882592,0.00304963657443892,-0.0154287119947262,-0.00347413662292564,0.00194279286627166
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,KRT14,"Keratin, type I cytoskeletal 14",50276,0.00680578166299936,0.00220077963224564,0.00249225358379791,0.0111193097422008,0.00198729113701605
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,NOMO1,Nodal modulator 1,51823,-0.00552635842627589,0.00179496301256428,-0.00904448593090188,-0.0020082309216499,0.00208031549396624
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,VMO1,Vitelline membrane outer layer protein 1 homolog,51704,-0.0157492601456673,0.00512068381764391,-0.0257858004282494,-0.00571271986308525,0.00210275722475439
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,CDH2,Cadherin-2,51823,-0.00817472347981873,0.00267391103357593,-0.0134155891056275,-0.00293385785400992,0.00223618659255304
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,MEPE,Matrix extracellular phosphoglycoprotein,51826,-0.00618278475586753,0.00202470270639429,-0.0101512020604003,-0.00221436745133473,0.00226273575662703
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,FGFR4,Fibroblast growth factor receptor 4,47798,-0.0122668919427481,0.00404172856633639,-0.0201886799327674,-0.00434510395272878,0.00240751919322468
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,SCGB1A1,Uteroglobin,51868,-0.0130250596680554,0.00430205106258147,-0.0214570797507151,-0.00459303958539575,0.00246700897039347
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,LILRB2,Leukocyte immunoglobulin-like receptor subfamily B member 2,52023,-0.00794420519409263,0.00263060190384549,-0.0131001849256298,-0.00278822546255547,0.00253073518027174
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,THBD,Thrombomodulin,51823,-0.00628637716846023,0.00208580911636038,-0.0103745630365266,-0.00219819130039389,0.00258166335299863
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,CSRP3,Cysteine and glycine-rich protein 3,47544,-0.0218683446368356,0.00725645545375232,-0.0360909973261901,-0.00764569194748101,0.00258413812838992
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,PRCP,Lysosomal Pro-X carboxypeptidase,51986,-0.00707738065365886,0.00235082672314993,-0.0116850010310327,-0.002469760276285,0.00260975004486659
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,SLC4A1,Band 3 anion transport protein,48300,0.0106430458567671,0.00356957695952652,0.00364667501609512,0.0176394166974391,0.00287037217953922
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,LGALS1,Galectin-1,51823,-0.00758179659971497,0.00255776928802545,-0.0125950244042448,-0.0025685687951851,0.00303710413307512
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,FCRL1,Fc receptor-like protein 1,51823,-0.0100385800133643,0.00339481916728476,-0.0166924255812424,-0.00338473444548613,0.00310883699795394
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,PCDH9,Protocadherin-9,48178,-0.00745412614594098,0.00254080683953881,-0.012434107551437,-0.00247414474044491,0.0033519983667594
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,PEPD,Xaa-Pro dipeptidase,48311,-0.00569130919301408,0.00194130533708038,-0.00949626765369163,-0.00188635073233653,0.00337440979405502
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,FGFBP2,Fibroblast growth factor-binding protein 2,48300,-0.0110013662012305,0.00376384549861324,-0.0183785033785124,-0.00362422902394854,0.0034710705077496
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,ITGAV,Integrin alpha-V,52054,-0.00362043764688176,0.00124115625829494,-0.00605310391313985,-0.00118777138062367,0.00353714335315997
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,NAGPA,N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase,47798,-0.00467775486008481,0.00160654297417064,-0.00782657908945927,-0.00152893063071036,0.00359819536150567
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,NFATC3,"Nuclear factor of activated T-cells, cytoplasmic 3",51271,-0.0128878006252365,0.00442745542437079,-0.0215656132570032,-0.0042099879934697,0.00360706576792701
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,PTPRF,Receptor-type tyrosine-protein phosphatase F,52157,-0.00635362268200933,0.00219718633616651,-0.0106601079008957,-0.00204713746312298,0.00383451062687872
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,CPQ,Carboxypeptidase Q,48252,-0.0080756767919158,0.00279487174193045,-0.0135536254060995,-0.00259772817773211,0.00386249518117595
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,TREM2,Triggering receptor expressed on myeloid cells 2,51826,-0.011124718755525,0.00385076680616291,-0.0186722216956043,-0.00357721581544569,0.00386819005767207
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,CD99L2,CD99 antigen-like protein 2,51823,-0.00513741357501897,0.00178726084808165,-0.008640444837259,-0.00163438231277894,0.00405028063154877
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,TFPI,Tissue factor pathway inhibitor,51734,-0.00678915505374483,0.00237236486179944,-0.0114389901828717,-0.00213931992461793,0.00421607093751626
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,PBXIP1,Pre-B-cell leukemia transcription factor-interacting protein 1,48178,-0.00653996365934256,0.00228849848341759,-0.011025420686841,-0.00205450663184407,0.00427023405193044
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,OMD,Osteomodulin,51958,-0.00965856254411271,0.00338697269594486,-0.0162970290281646,-0.00302009606006078,0.00435212312674873
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,RNASE6,Ribonuclease K6,48127,-0.00623572392240541,0.00218921504556124,-0.0105265854117054,-0.00194486243310538,0.00439798036601076
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,ACAN,Aggrecan core protein,51583,-0.00611285982690236,0.00215224503225258,-0.0103312600901174,-0.0018944595636873,0.00451152881673883
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,KLKB1,Plasma kallikrein,47861,-0.00543413758050726,0.00191720753095052,-0.00919186434117028,-0.00167641081984425,0.00459507835724592
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,NEO1,Neogenin,48262,-0.00466838289942247,0.00164780978507093,-0.00789809007816149,-0.00143867572068345,0.00461400583996889
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,COMP,Cartilage oligomeric matrix protein,51516,-0.00726198379511425,0.00256779164154031,-0.0122948554125333,-0.00222911217769524,0.00468588692758753
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,IL5,Interleukin-5,51271,-0.0314235986985492,0.0111358022451597,-0.0532497710990623,-0.00959742629803609,0.00477821407886988
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,ITGB1,Integrin beta-1,51780,-0.00464070362686638,0.00164621956273026,-0.00786729396981768,-0.00141411328391508,0.00482071772130061
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,LRRN1,Leucine-rich repeat neuronal protein 1,51271,-0.00823545459036547,0.00292254636397871,-0.0139636454637637,-0.0025072637169672,0.00483736473486233
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,FAP,Prolyl endopeptidase FAP,52157,-0.00578615525586534,0.00205787852180082,-0.00981959715859494,-0.00175271335313574,0.00493137071676105
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,GOLM2,Protein GOLM2,52057,-0.00473619557247095,0.00169219342751368,-0.00805289469039776,-0.00141949645454413,0.0051320522276093
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,BCAN,Brevican core protein,51630,-0.00707826574232761,0.00253461444311526,-0.0120461100508335,-0.00211042143382171,0.00523163674345099
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,DNM3,Dynamin-3,48262,-0.0114794302564352,0.00411484487758646,-0.0195445262165047,-0.00341433429636579,0.00527890190556408
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,P4HB,Protein disulfide-isomerase,51696,-0.00819400942478809,0.00294693637164014,-0.0139700047132028,-0.00241801413637341,0.00543095063772232
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,KRT19,"Keratin, type I cytoskeletal 19",51736,0.0141790057508511,0.00512769449185319,0.00412872454681881,0.0242292869548833,0.00569293532297278
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,ITGB2,Integrin beta-2,51648,-0.00597454165330843,0.00216418719902254,-0.0102163485633926,-0.00173273474322426,0.00577268810876351
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,TREML2,Trem-like transcript 2 protein,51823,-0.00693370617180688,0.00251171043241688,-0.011856658619344,-0.00201075372426979,0.00577422526433133
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,PALM,Paralemmin-1,48054,-0.00611455177251509,0.00221886409950899,-0.0104635254075527,-0.00176557813747747,0.00586093485541171
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,TNFSF10,Tumor necrosis factor ligand superfamily member 10,52108,-0.00548778269354065,0.00199216641862269,-0.00939242887404112,-0.00158313651304018,0.005878781333351
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,NUCB2,Nucleobindin-2,52004,-0.00774928631661686,0.00282856503471834,-0.0132932737846648,-0.00220529884856892,0.00615436741412404
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,CDON,Cell adhesion molecule-related/down-regulated by oncogenes,51875,-0.00556248874865059,0.00203135709821212,-0.00954394866114635,-0.00158102883615484,0.00617953762181763
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,CFHR4,Complement factor H-related protein 4,48306,-0.0150870280361336,0.00551060048228579,-0.0258878049814138,-0.00428625109085345,0.0061893908931276
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,ENPP5,Ectonucleotide pyrophosphatase/phosphodiesterase family member 5,51958,0.00849015277004018,0.00311980415578571,0.00237533662470019,0.0146049689153802,0.00650521352655849
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,CDH15,Cadherin-15,52005,-0.00910202479873791,0.00334585934407197,-0.015659909113119,-0.00254414048435686,0.00652468926749667
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,PHLDB1,Pleckstrin homology-like domain family B member 1,48178,-0.0109027306017536,0.00401270375426874,-0.0187676299601203,-0.00303783124338687,0.00659137358173611
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,CDNF,Cerebral dopamine neurotrophic factor,51704,-0.00658568057090281,0.00242483924630779,-0.0113383654936661,-0.00183299564813954,0.00661326328833252
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,PRTG,Protogenin,52054,-0.00514745527532798,0.00189586402176163,-0.00886334875798077,-0.00143156179267519,0.00662974973766047
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,WFIKKN1,"WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 1",51551,-0.00840006861842003,0.00309547521535219,-0.0144672000405103,-0.00233293719632974,0.00665863998501517
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,CANT1,Soluble calcium-activated nucleotidase 1,51747,-0.00415267822343324,0.0015382564717894,-0.00716766090814046,-0.00113769553872603,0.00694655083342273
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,SERPING1,Plasma protease C1 inhibitor,48297,-0.00377818547731021,0.00140578307846254,-0.00653352031109678,-0.00102285064352364,0.00720170497196639
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,FCRL2,Fc receptor-like protein 2,51978,-0.00987325279061813,0.00368518866588651,-0.0170962225757557,-0.00265028300548058,0.00738484309833145
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,PSMG4,Proteasome assembly chaperone 4,47625,0.0117741839566428,0.00440389467772641,0.00314255038829903,0.0204058175249866,0.00750979910252107
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,HAVCR1,Hepatitis A virus cellular receptor 1,52016,-0.0122350392561087,0.00459176386785305,-0.0212348964371007,-0.00323518207511675,0.00771335397319961
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,SCG2,Secretogranin-2,51917,-0.0063994572978368,0.00240318079755145,-0.0111096916610376,-0.00168922293463596,0.00775129871002913
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,DCN,Decorin,51318,-0.00455755251162819,0.00171926486698553,-0.00792731165091984,-0.00118779337233654,0.0080331137267958
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,EGFR,Epidermal growth factor receptor,52157,-0.00327944480214284,0.00123790072340091,-0.00570573022000862,-0.000853159384277064,0.0080728684364775
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,FABP9,Fatty acid-binding protein 9,51777,-0.0112375608482738,0.00424936699717383,-0.0195663201627345,-0.00290880153381307,0.00818522150682921
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,LCAT,Phosphatidylcholine-sterol acyltransferase,48311,-0.00439381341175466,0.00166416357474151,-0.00765557401824802,-0.00113205280526129,0.00828979936295486
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,BTD,Biotinidase,48348,-0.00414206955115307,0.00157066178366288,-0.00722056664713231,-0.00106357245517383,0.00836601373012219
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,SMPDL3A,Acid sphingomyelinase-like phosphodiesterase 3a,51918,-0.0128061153846778,0.00487922221701791,-0.0223693909300329,-0.00324283983932274,0.00867931487325334
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,PRDX2,Peroxiredoxin-2,47904,0.0127327865133672,0.0048627304765199,0.00320183477938824,0.0222637382473462,0.00883886188999195
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,GGH,Gamma-glutamyl hydrolase,51343,-0.00684220043081746,0.00261452804075073,-0.0119666753906889,-0.00171772547094604,0.00887579061590646
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,AGXT,Serine--pyruvate aminotransferase,51823,-0.0153292903333039,0.00585908004006822,-0.0268130872118376,-0.0038454934547702,0.00889292690760121
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,PQBP1,Polyglutamine-binding protein 1,51175,-0.0112360286848395,0.00430038582781267,-0.0196647849073524,-0.00280727246232671,0.00898552959086889
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,SNED1,"Sushi, nidogen and EGF-like domain-containing protein 1",47687,-0.00664410938959293,0.00254540888067842,-0.0116331107957226,-0.00165510798346323,0.00905387147895553
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,SEMA7A,Semaphorin-7A,52068,-0.00530792174280275,0.00203512126387158,-0.00929675941999105,-0.00131908406561444,0.00910794108130279
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,IGSF8,Immunoglobulin superfamily member 8,51823,-0.00593976232948259,0.00228100806466863,-0.0104105381362331,-0.00146898652273207,0.00921904724637686
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,FAM3B,Protein FAM3B,51704,-0.00712922114335681,0.00274018260125263,-0.012499979041812,-0.00175846324490165,0.00928044184534095
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,MSLNL,Mesothelin-like protein,47636,0.00749714979152505,0.00288327287656329,0.001845934953461,0.0131483646295891,0.00932225390036652
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,NPDC1,Neural proliferation differentiation and control protein 1,51823,-0.00599781183015322,0.00230689280230729,-0.0105193217226755,-0.00147630193763094,0.00932867221507545
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,CD248,Endosialin,48300,-0.00779851271864282,0.00299976290270595,-0.0136780480079465,-0.00191897742933917,0.00933601435066233
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,DLK1,Protein delta homolog 1,52157,-0.0103809719681641,0.00400009127159596,-0.0182211508604922,-0.00254079307583603,0.00945901868387614
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,CCL27,C-C motif chemokine 27,51823,-0.0116228914000631,0.00449066966814228,-0.020424603949622,-0.00282117885050421,0.0096521184781901
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,FAM20A,Pseudokinase FAM20A,48302,-0.00547553539354591,0.00211777177471342,-0.00962636807198422,-0.0013247027151076,0.0097291767631788
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,CASQ2,Calsequestrin-2,47544,0.00971603603941264,0.00375826160631221,0.0023498432910407,0.0170822287877846,0.00973698526157006
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,NME3,Nucleoside diphosphate kinase 3,51875,-0.0046193257256884,0.0017881851090377,-0.00812416853940229,-0.00111448291197451,0.00979261940802205
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,SHBG,Sex hormone-binding globulin,48311,0.0104528678284073,0.00405234606055188,0.00251026954972559,0.018395466107089,0.00990139612772641
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,ITGA2,Integrin alpha-2,47798,-0.00644844794131959,0.00252177355398698,-0.0113911241071341,-0.0015057717755051,0.010560901419322
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,ENPP7,Ectonucleotide pyrophosphatase/phosphodiesterase family member 7,50971,-0.0172964376282421,0.00676657081607925,-0.0305589164277574,-0.00403395882872674,0.0105889670465319
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,IGF2BP3,Insulin-like growth factor 2 mRNA-binding protein 3,47544,-0.00910403625815387,0.00356430532583419,-0.0160900746967889,-0.00211799781951886,0.010648819628816
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,VCAM1,Vascular cell adhesion protein 1,51869,-0.00521127339468016,0.00204179909890131,-0.00921319962852674,-0.00120934716083359,0.0107069626053345
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,NTRK2,BDNF/NT-3 growth factors receptor,51823,-0.00494817990733881,0.00194669902405611,-0.00876370999448878,-0.00113264982018884,0.0110328133005458
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,F9,Coagulation factor IX,51869,-0.00347566985153918,0.00136811544585856,-0.00615717612542197,-0.000794163577656399,0.0110755110505724
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,SCN4B,Sodium channel subunit beta-4,47687,-0.0080074350189124,0.00315964206297688,-0.0142003334623471,-0.00181453657547772,0.0112741987100804
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,51704,-0.00590551842691943,0.00233035752593291,-0.0104730191777479,-0.00133801767609093,0.011277005509786
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,AMPD3,AMP deaminase 3,48249,0.0140357457249779,0.00555491079401419,0.00314812056871013,0.0249233708812458,0.0115195061582857
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,HSPB1,Heat shock protein beta-1,51375,-0.0130303409145946,0.00516271383368204,-0.0231492600286114,-0.00291142180057777,0.0116107256353122
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,CCN3,CCN family member 3,52117,-0.00642262787014738,0.00254508971587023,-0.011411003713253,-0.00143425202704172,0.0116236387878499
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,DDI2,Protein DDI1 homolog 2,47798,0.0152445724437206,0.00604645246476289,0.00339352561278538,0.0270956192746559,0.0117007277415753
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,MCEE,"Methylmalonyl-CoA epimerase, mitochondrial",48262,-0.00824170360995176,0.00327021409522956,-0.0146513232366017,-0.00183208398330182,0.0117341785180527
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,CNTN5,Contactin-5,51882,-0.00711351692555773,0.00282631835110458,-0.0126531008937227,-0.00157393295739275,0.0118454168470151
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,RBPMS2,RNA-binding protein with multiple splicing 2,47687,-0.019528529288695,0.00777630893215989,-0.0347700947957284,-0.00428696378166161,0.0120359767649512
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,CSNK1D,Casein kinase I isoform delta,47625,-0.0120212865277244,0.00480419690914779,-0.021437512469654,-0.0026050605857947,0.0123476189831846
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,ERBB2,Receptor tyrosine-protein kinase erbB-2,51916,-0.00466783393873671,0.00186935742003783,-0.00833177448201086,-0.00100389339546255,0.0125297887938906
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,VASN,Vasorin,51386,-0.00512124515249077,0.00206917778857145,-0.00917683361809081,-0.00106565668689073,0.0133291816607528
