Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,ATXN3,Ataxin-3,46216,0.0168509657261131,0.00448170281198856,0.00806682821461552,0.0256351032376107,0.000170382000917818
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,PEBP1,Phosphatidylethanolamine-binding protein 1,49725,0.0158857971248629,0.00424031828210131,0.00757477329194437,0.0241968209577815,0.000179802079370167
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,LHPP,Phospholysine phosphohistidine inorganic pyrophosphate phosphatase,49782,0.0157741091411678,0.00426716325449484,0.00741046916235794,0.0241377491199777,0.000218933401156756
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,SORD,Sorbitol dehydrogenase,49853,0.0182489554070658,0.00494350998124755,0.00855967584382056,0.027938234970311,0.000223393068944709
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,BOLA2_BOLA2B,BolA-like protein 2,45664,0.0145955871794887,0.00396022446363237,0.00683354723076928,0.0223576271282082,0.000228766061339156
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,BAP18,Chromatin complexes subunit BAP18,46216,0.0183849673495162,0.00500583188953151,0.00857353684603445,0.028196397852998,0.000240551547259338
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,DCXR,L-xylulose reductase,49801,0.014164015081988,0.00389143141960286,0.00653680949956638,0.0217912206644096,0.000273384437826184
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,AK1,Adenylate kinase isoenzyme 1,49759,0.0166988015606,0.00460347204658684,0.00767599634928979,0.0257216067719102,0.000286799163449412
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,AARSD1,Alanyl-tRNA editing protein Aarsd1,49634,0.0145235766849257,0.00400454809670666,0.00667466241538068,0.0223724909544708,0.000287541715807064
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,HDDC2,5'-deoxynucleotidase HDDC2,46194,0.0114999103351496,0.00318585578877892,0.00525563298914293,0.0177441876811563,0.000307248978913517
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,DDC,Aromatic-L-amino-acid decarboxylase,49727,0.012543752877757,0.00350965335855379,0.0056648322949916,0.0194226734605224,0.000352111971761543
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,ADD1,Alpha-adducin,45789,0.0176354552943593,0.0049803719449175,0.00787392628232103,0.0273969843063976,0.000399452518581258
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CARHSP1,Calcium-regulated heat-stable protein 1,49125,0.012992763463549,0.00373551958733379,0.00567114507237476,0.0203143818547232,0.000505703523620697
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,LXN,Latexin,49439,0.0169428086215603,0.00489210662898817,0.00735427962874348,0.0265313376143771,0.00053447574253524
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,DNPH1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,49815,0.0128805507002969,0.00372489515759129,0.00557975619141796,0.0201813452091758,0.000545147876633399
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,SOD1,Superoxide dismutase [Cu-Zn],49183,0.012279793924986,0.00355432137716286,0.00531332402574681,0.0192462638242252,0.000551416137808695
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,WDR46,WD repeat-containing protein 46,46168,0.00928787511992336,0.00270490627127304,0.0039862588282282,0.0145894914116185,0.000596453137541706
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,RASSF2,Ras association domain-containing protein 2,49112,0.0144512962066952,0.00422744348174226,0.0061655069824804,0.0227370854309101,0.000630787285124022
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,ARG1,Arginase-1,49597,0.0130089917150326,0.00381141267310359,0.00553862287574959,0.0204793605543157,0.000643112178377842
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,AIF1,Allograft inflammatory factor 1,49112,0.0129918092766941,0.00381960650333972,0.00550538053014827,0.02047823802324,0.000671583952513189
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,BGLAP,Osteocalcin,46281,-0.0213861770324926,0.00629887826154915,-0.0337319784251289,-0.00904037563985626,0.000686883660801798
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CXCL8,Interleukin-8,49542,0.0164601806190186,0.00487079572136686,0.00691342100513952,0.0260069402328976,0.000727623818567181
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,THOP1,Thimet oligopeptidase,49644,0.00758336934440843,0.00225805170072372,0.00315758801098993,0.0120091506778269,0.000785175291736841
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,TMPRSS5,Transmembrane protease serine 5,49440,0.0091421024258336,0.00273659640578317,0.00377837347049859,0.0145058313811686,0.000836919855229751
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,RAB44,Ras-related protein Rab-44,46168,0.0112019195451469,0.00335831333760352,0.00461962540344397,0.0177842136868498,0.000852607990944388
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,TBC1D17,TBC1 domain family member 17,49125,0.0106221501995826,0.00320545869620149,0.00433945115502772,0.0169048492441376,0.000921768389140328
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,SEPTIN8,Septin-8,46161,0.00778349836025615,0.00236040933375112,0.00315709606610395,0.0124099006544083,0.000976950530984649
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,PIK3AP1,Phosphoinositide 3-kinase adapter protein 1,49745,0.014631947222072,0.00445600640600148,0.0058981746663091,0.0233657197778349,0.00102609488359932
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CDA,Cytidine deaminase,46239,0.0113560119909658,0.00346145295339008,0.00457156420232121,0.0181404597796103,0.0010370567964385
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,C7orf50,Uncharacterized protein C7orf50,46216,0.00577205165774127,0.00176086352399857,0.00232075915070407,0.00922334416477847,0.00104717344847179
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,GNPDA1,Glucosamine-6-phosphate isomerase 1,45664,0.00778135395286162,0.0023800547360611,0.00311644667018187,0.0124462612355414,0.00107942340744612
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,PPME1,Protein phosphatase methylesterase 1,49634,0.0141356670599852,0.0043588658625353,0.00559228996941598,0.0226790441505543,0.00118441526621845
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CCS,Copper chaperone for superoxide dismutase,49572,0.011166199732237,0.00344903755123619,0.00440608613181404,0.0179263133326599,0.00120742009227601
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,SNRPB2,U2 small nuclear ribonucleoprotein B'',46216,0.0107547207010692,0.00334372105715288,0.00420102742904952,0.0173084139730888,0.00129997650901937
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,TXN,Thioredoxin,45930,0.0100878751226677,0.00317286313882571,0.00386906337056933,0.0163066868747661,0.00147772184622848
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,SPP1,Osteopontin,50019,-0.0102891620929461,0.00326540758109744,-0.0166893609518971,-0.0038889632339951,0.00162919318518982
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,BCL2L15,Bcl-2-like protein 15,45649,0.0134231320849115,0.00427077354495821,0.00505241593679345,0.0217938482330296,0.00167437881712961
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,RILP,Rab-interacting lysosomal protein,49906,0.0135142875350247,0.00433317597089081,0.00502126263207871,0.0220073124379707,0.00181790214607707
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,PCBD1,Pterin-4-alpha-carbinolamine dehydratase,45737,0.0106563840722566,0.00342885224829759,0.00393583366559332,0.0173769344789199,0.00188690384886197
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CCL2,C-C motif chemokine 2,49531,0.0115904839587651,0.00373277441130147,0.00427424611261424,0.018906721804916,0.00190448245815031
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,TSNAX,Translin-associated protein X,45557,0.00899885923369317,0.00289850322510307,0.00331779291249115,0.0146799255548952,0.00190744775689407
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,GMPR,GMP reductase 1,50058,0.0110995022764318,0.0035791154928888,0.00408443591036976,0.0181145686424939,0.00192951880481318
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,HBQ1,Hemoglobin subunit theta-1,49975,0.0137610059166367,0.00444468323124463,0.00504942678339718,0.0224725850498761,0.00196318248547697
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,PSMD1,26S proteasome non-ATPase regulatory subunit 1,46246,0.0110772631987847,0.00357790980580743,0.00406455997940213,0.0180899664181673,0.00196382474769393
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,ACYP1,Acylphosphatase-1,45700,0.01465143744142,0.00476376914035692,0.00531444992632046,0.0239884249565196,0.0021034058953206
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,TXNRD1,"Thioredoxin reductase 1, cytoplasmic",49725,0.0104039515454363,0.00338689785006614,0.0037656317593067,0.017042271331566,0.0021297657087809
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CD6,T-cell differentiation antigen CD6,50008,-0.0116217598316817,0.00378726254837499,-0.0190447944264967,-0.00419872523686672,0.00215252808368553
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,GIPC2,PDZ domain-containing protein GIPC2,46216,0.00642721124231739,0.00209546180448601,0.00232010610552482,0.01053431637911,0.00216328651342762
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,HIP1R,Huntingtin-interacting protein 1-related protein,46182,0.00967900147677866,0.00316051480470946,0.00348439245954811,0.0158736104940092,0.00219775082622663
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,SH3GLB2,Endophilin-B2,46216,0.0146407984350658,0.00479007481742117,0.00525225179292026,0.0240293450772113,0.00224211801204265
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,UROD,Uroporphyrinogen decarboxylase,45789,0.0152888266663921,0.00501212462001473,0.0054650624111632,0.025112590921621,0.00228833633791846
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,ATP6V1F,V-type proton ATPase subunit F,49076,0.014775790359745,0.00485268249657461,0.00526453266645877,0.0242870480530312,0.00233020470469299
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CPPED1,Serine/threonine-protein phosphatase CPPED1,49985,0.014553320861957,0.00480400588443262,0.00513746932846903,0.0239691723954449,0.00245268345732524
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,ST13,Hsc70-interacting protein,45789,0.012100354989081,0.00399756388572265,0.00426512977306461,0.0199355802050974,0.00247336029942992
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,DDX58,Antiviral innate immune response receptor RIG-I,49112,0.0130607256247599,0.00432210546568817,0.00458939891201105,0.0215320523375087,0.00251492164551067
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,ELOA,Elongin-A,49634,0.0120382277024576,0.00399102470356958,0.0042158192834612,0.019860636121454,0.00256108227817558
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,NT5C1A,Cytosolic 5'-nucleotidase 1A,46216,0.00682316002765103,0.00228161776468095,0.00235118920887637,0.0112951308464257,0.00278831613428477
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,KEL,Kell blood group glycoprotein,49125,0.00769955754191954,0.00257759818961584,0.00264746509027249,0.0127516499935666,0.00281902849753384
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,PARP1,Poly [ADP-ribose] polymerase 1,49745,0.0123662058341579,0.00416749407311894,0.00419791745084477,0.020534494217471,0.00300702162826031
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,NAMPT,Nicotinamide phosphoribosyltransferase,49112,0.011674522190054,0.00393457438641548,0.00396275639267966,0.0193862879874283,0.00300843525224953
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,RABGAP1L,Rab GTPase-activating protein 1-like,49267,0.0129677256842578,0.00438777889782001,0.00436767904453054,0.021567772323985,0.00312531155274336
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,NBN,Nibrin,49267,0.0115986607161608,0.00393066899642046,0.00389454948317668,0.0193027719491449,0.00317230217445037
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,PARK7,Parkinson disease protein 7,49725,0.0112493441566039,0.00381392315835845,0.00377405476622138,0.0187246335469865,0.00318525425262632
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,SNX18,Sorting nexin-18,46194,-0.00966273680718565,0.00329363776283728,-0.0161182668223467,-0.00320720679202459,0.00335225439728835
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,PTS,6-pyruvoyl tetrahydrobiopterin synthase,49015,0.0116403785428939,0.00399359029603666,0.00381294156266207,0.0194678155231258,0.00356269876287951
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,NSFL1C,NSFL1 cofactor p47,49985,0.0137343525718,0.00472744671478582,0.00446855701081978,0.0230001481327802,0.00367283051739129
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CBX2,Chromobox protein homolog 2,45557,0.00830138338686572,0.00286938452590555,0.00267738971609085,0.0139253770576406,0.00381853255310887
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,ACHE,Acetylcholinesterase,45789,0.00685086334846302,0.0023695571183981,0.00220653139640274,0.0114951953005233,0.00384150724323614
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,LAMP3,Lysosome-associated membrane glycoprotein 3,50008,-0.0104536427391815,0.00362194178910427,-0.0175526486458258,-0.00335463683253711,0.00390245283776095
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,DNAJC9,DnaJ homolog subfamily C member 9,46194,0.0158427189766517,0.00551989157688636,0.0050237314859544,0.0266617064673489,0.00410708848171256
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,NFYA,Nuclear transcription factor Y subunit alpha,45557,0.0082600726955309,0.00289551817269628,0.00258485707704618,0.0139352883140156,0.00433891835338887
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,LMNB2,Lamin-B2,46216,0.00564886528616143,0.00199171192157995,0.00174510991986472,0.00955262065245813,0.00456968771859106
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,ADA,Adenosine deaminase,50058,0.00725846040685632,0.0025594105390027,0.00224201575041103,0.0122749050633016,0.00457190167516397
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CRYGD,Gamma-crystallin D,46216,0.0195214461623947,0.00693155948292781,0.00593558957585621,0.0331073027489332,0.00486207489815615
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,TRIM21,E3 ubiquitin-protein ligase TRIM21,49745,0.0154712071682479,0.0054947073714941,0.00470158072011951,0.0262408336163764,0.0048714508102188
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,GBP1,Guanylate-binding protein 1,46181,0.013168023445177,0.00467829673568725,0.00399856184322994,0.022337485047124,0.0048864823582818
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,ACY1,Aminoacylase-1,49759,0.0124962684995036,0.00445113808880956,0.0037720378454369,0.0212204991535704,0.00499755118926809
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,49293,0.0171779277032058,0.006132278380156,0.00515866207809999,0.0291971933283115,0.0050946517786799
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,TDP1,Tyrosyl-DNA phosphodiesterase 1,46168,0.0143831273444195,0.00521893013088414,0.00415402428788657,0.0246122304009524,0.00585688695564309
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,KCTD5,BTB/POZ domain-containing protein KCTD5,45766,0.00891369960078853,0.00324264213797319,0.00255812101036108,0.015269278191216,0.00598445672974198
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,SNX15,Sorting nexin-15,45789,0.0108248363437403,0.00394623475085546,0.00309021623206363,0.018559456455417,0.00609153378080789
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,IKZF2,Zinc finger protein Helios,49112,-0.0186173831863915,0.00681326059662477,-0.0319713739557761,-0.00526339241700697,0.0062895217930732
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,MMP15,Matrix metalloproteinase-15,46278,0.00981544464592488,0.00359653395830424,0.00276623808764857,0.0168646512042012,0.00635492630283387
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,S100A16,Protein S100-A16,49081,0.0122384794119777,0.00449452764221743,0.00342920523323153,0.0210477535907239,0.00647417423990666
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,LMNB1,Lamin-B1,46145,0.0120943131905844,0.00444320923959109,0.00338562308098583,0.0208030033001829,0.00649430976390326
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,NMNAT1,Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1,49572,0.014596949171415,0.00537660417499183,0.00405880498843105,0.025135093354399,0.00663397821834553
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,IGBP1,Immunoglobulin-binding protein 1,46246,0.0119201527714664,0.00439221084052765,0.0033114195240322,0.0205288860189006,0.00665411102514326
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,BOLA1,BolA-like protein 1,45569,0.0108626200877003,0.0040032677446285,0.00301621530822846,0.0187090248671722,0.00666414915264114
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,H2AP,Huntingtin-interacting protein M,45482,0.00968265217691283,0.0035732945781716,0.00267899480369648,0.0166863095501292,0.00673917150292701
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,TALDO1,Transaldolase,46206,0.00887787678535009,0.00329177379750749,0.00242600014223541,0.0153297534284648,0.00700221052913861
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,49900,0.0113929433109767,0.00426576504792019,0.00303204381705315,0.0197538428049003,0.00757210116202
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,TCOF1,Treacle protein,46278,0.00608413238920829,0.00228465023445894,0.00160621792966877,0.0105620468487478,0.00774917630884956
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,PDCD5,Programmed cell death protein 5,49985,0.0112481615430796,0.00423709908626898,0.00294344733399243,0.0195528757521668,0.00794307102069625
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,RANBP1,Ran-specific GTPase-activating protein,45664,0.0100225462039162,0.00378667443268481,0.00260066431585401,0.0174444280919785,0.00813172814009749
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,SWAP70,Switch-associated protein 70,46194,0.00688629731101556,0.00261150046930096,0.00176775639118568,0.0120048382308454,0.00837224031451399
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,PPCDC,Phosphopantothenoylcysteine decarboxylase,49985,0.0090448352830925,0.003440621854153,0.00230121644895262,0.0157884541172324,0.00857274676102315
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,MDH1,"Malate dehydrogenase, cytoplasmic",46171,0.00773777977929512,0.00294423656756864,0.00196707610686059,0.0135084834517296,0.00859193391102401
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,FGR,Tyrosine-protein kinase Fgr,49125,0.0114016109107923,0.00434066935435919,0.00289389897624828,0.0199093228453363,0.00862708101014724
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CHAC2,Glutathione-specific gamma-glutamylcyclotransferase 2,49112,0.0113062919456569,0.00431679984232757,0.00284536425469488,0.019767219636619,0.00882051071652045
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,MYL4,Myosin light chain 4,45664,0.00997000455316882,0.00383178143483362,0.00245971294089492,0.0174802961654427,0.00927650258251302
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,PXN,Paxillin,49125,0.0100271872031417,0.00386840581284386,0.00244511180996775,0.0176092625963157,0.00954546532158022
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,EPCAM,Epithelial cell adhesion molecule,49753,0.0177203254041044,0.00685624459671903,0.00428208599453514,0.0311585648136737,0.009755960109226
