Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,IGFBPL1,Insulin-like growth factor-binding protein-like 1,Inverse variance weighted,23,1.01 [0.93-1.10],0.829418103543715
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,ASGR2,Asialoglycoprotein receptor 2,Inverse variance weighted,24,1.05 [0.93-1.19],0.424483160759881
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,CD300E,CMRF35-like molecule 2,Inverse variance weighted,36,1.03 [0.92-1.14],0.602027637040959
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,5,1.24 [0.75-2.05],0.406752959895292
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,ACVRL1,Serine/threonine-protein kinase receptor R3,Inverse variance weighted,16,1.04 [0.93-1.17],0.475318396144444
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,SEMA3F,Semaphorin-3F,Inverse variance weighted,46,0.97 [0.84-1.13],0.724208747160738
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,8,1.00 [0.73-1.36],0.981966297650559
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,PDCD1,Programmed cell death protein 1,Inverse variance weighted,24,0.91 [0.77-1.07],0.23317459005775
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,15,0.87 [0.71-1.07],0.192341987771146
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,12,1.07 [0.76-1.51],0.704523691624575
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,CD79B,B-cell antigen receptor complex-associated protein beta chain,Inverse variance weighted,21,0.81 [0.68-0.96],0.01822213501837
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,CD72,B-cell differentiation antigen CD72,Inverse variance weighted,13,0.80 [0.63-1.02],0.0665970780207066
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,13,1.02 [0.96-1.09],0.477518965372474
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,SHISA5,Protein shisa-5,Inverse variance weighted,16,1.34 [1.00-1.82],0.0537780534510505
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Inverse variance weighted,41,1.11 [0.99-1.26],0.0760181727894369
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,40,0.90 [0.81-1.00],0.0415123134311487
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,SIGLEC10,Sialic acid-binding Ig-like lectin 10,Inverse variance weighted,22,1.04 [0.95-1.13],0.369555741355328
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,B2M,Beta-2-microglobulin,Inverse variance weighted,7,1.05 [0.71-1.57],0.800831516288527
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,12,0.83 [0.65-1.07],0.146203428250613
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Inverse variance weighted,5,1.42 [0.92-2.18],0.113749738105916
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,OGN,Mimecan,Inverse variance weighted,37,1.00 [0.90-1.11],0.978378160339275
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,FSTL1,Follistatin-related protein 1,Inverse variance weighted,15,0.95 [0.76-1.19],0.664446862110565
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,VCAM1,Vascular cell adhesion protein 1,Inverse variance weighted,11,1.03 [0.74-1.44],0.84857710670239
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,SIGLEC1,Sialoadhesin,Inverse variance weighted,31,1.04 [0.92-1.17],0.513629430592908
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,DSC2,Desmocollin-2,Inverse variance weighted,16,0.91 [0.78-1.07],0.272828589218052
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,TNFRSF21,Tumor necrosis factor receptor superfamily member 21,Inverse variance weighted,21,0.94 [0.75-1.17],0.57535568942501
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,CHRDL1,Chordin-like protein 1,Inverse variance weighted,3,0.88 [0.45-1.69],0.6929716100036
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,Inverse variance weighted,2,1.03 [0.69-1.54],0.886333683455132
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,GIPC2,PDZ domain-containing protein GIPC2,Inverse variance weighted,16,0.84 [0.73-0.97],0.0142557415972315
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,MRC1,Macrophage mannose receptor 1,Inverse variance weighted,24,1.12 [0.93-1.36],0.234023393039246
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,FABP1,"Fatty acid-binding protein, liver",Inverse variance weighted,6,0.97 [0.80-1.19],0.800730130728775
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,PILRA,Paired immunoglobulin-like type 2 receptor alpha,Inverse variance weighted,61,0.94 [0.89-0.99],0.0148106100289393
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,IL4R,Interleukin-4 receptor subunit alpha,Inverse variance weighted,18,1.07 [0.94-1.22],0.331199186354027
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,CD160,CD160 antigen,Inverse variance weighted,36,1.01 [0.91-1.13],0.785154767081905
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,LTBR,Tumor necrosis factor receptor superfamily member 3,Inverse variance weighted,16,1.12 [0.97-1.28],0.115792034014795
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,PSAP,Prosaposin,Inverse variance weighted,13,1.12 [0.94-1.33],0.194034719170662
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,PDGFRA,Platelet-derived growth factor receptor alpha,Inverse variance weighted,24,0.93 [0.81-1.07],0.328326018154132
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,THBD,Thrombomodulin,Inverse variance weighted,16,1.19 [0.99-1.44],0.0645043409786928
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,SERPINA3,Alpha-1-antichymotrypsin,Inverse variance weighted,13,1.03 [0.90-1.17],0.664925506792325
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,TNFRSF8,Tumor necrosis factor receptor superfamily member 8,Inverse variance weighted,13,1.11 [0.84-1.46],0.45424959508087
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,IL2RA,Interleukin-2 receptor subunit alpha,Inverse variance weighted,29,0.95 [0.86-1.05],0.308903936035905
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,CPXM2,Inactive carboxypeptidase-like protein X2,Inverse variance weighted,26,1.11 [0.98-1.25],0.101234975768783
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,RNF149,E3 ubiquitin-protein ligase RNF149,Inverse variance weighted,10,1.07 [0.90-1.26],0.436264184483189
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,MMP3,Stromelysin-1,Inverse variance weighted,35,1.03 [0.92-1.16],0.581050139209206
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,LCN2,Neutrophil gelatinase-associated lipocalin,Inverse variance weighted,21,0.93 [0.76-1.12],0.438395791912844
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,SDC1,Syndecan-1,Inverse variance weighted,14,1.15 [0.89-1.50],0.284069332512042
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,NTproBNP,N-terminal prohormone of brain natriuretic peptide,Inverse variance weighted,20,1.02 [0.86-1.20],0.845149243009709
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,ACTA2,"Actin, aortic smooth muscle",Wald ratio,1,1.00 [0.43-2.29],0.99305005718431
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,0.92 [0.70-1.20],0.544564038711122
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,C1QA,Complement C1q subcomponent subunit A,Inverse variance weighted,36,0.94 [0.84-1.05],0.247579663442375
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,CANT1,Soluble calcium-activated nucleotidase 1,Inverse variance weighted,8,0.79 [0.60-1.04],0.0888594139924346
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,RNASE4,Ribonuclease 4,Inverse variance weighted,13,0.87 [0.75-1.02],0.076727811890468
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,SPINK1,Serine protease inhibitor Kazal-type 1,Inverse variance weighted,28,1.00 [0.91-1.10],0.971478158322216
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,LMOD1,Leiomodin-1,Inverse variance weighted,6,1.14 [0.90-1.44],0.26996465439988
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,Inverse variance weighted,17,1.18 [1.00-1.39],0.0435048053679391
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,LILRB4,Leukocyte immunoglobulin-like receptor subfamily B member 4,Inverse variance weighted,17,1.18 [0.94-1.47],0.158447774961124
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,CLEC14A,C-type lectin domain family 14 member A,Inverse variance weighted,4,0.62 [0.43-0.89],0.0088394477634918
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,RSPO3,R-spondin-3,Inverse variance weighted,11,1.09 [0.83-1.43],0.525162619089551
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,RBFOX3,RNA binding protein fox-1 homolog 3,Inverse variance weighted,2,0.38 [0.16-0.91],0.0289454195886154
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,FSTL3,Follistatin-related protein 3,Inverse variance weighted,7,0.95 [0.70-1.27],0.711735259037767
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,MSR1,Macrophage scavenger receptor types I and II,Inverse variance weighted,25,0.93 [0.80-1.09],0.36590029541863
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,CD300C,CMRF35-like molecule 6,Inverse variance weighted,33,0.91 [0.83-0.99],0.0234858724978494
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,SMPD1,Sphingomyelin phosphodiesterase,Inverse variance weighted,34,1.07 [0.94-1.22],0.284133689356586
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,PGF,Placenta growth factor,Inverse variance weighted,8,1.15 [0.80-1.66],0.458451718314947
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,IGFBP4,Insulin-like growth factor-binding protein 4,Inverse variance weighted,3,1.57 [0.70-3.50],0.271327612017294
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,RNASET2,Ribonuclease T2,Inverse variance weighted,25,1.13 [1.02-1.25],0.0170542640495448
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,CLEC4D,C-type lectin domain family 4 member D,Inverse variance weighted,9,1.13 [0.84-1.52],0.416616583459955
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,HGF,Hepatocyte growth factor,Inverse variance weighted,7,1.43 [0.99-2.05],0.055646091660599
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,REG4,Regenerating islet-derived protein 4,Inverse variance weighted,19,0.94 [0.81-1.10],0.444573619659966
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,COL18A1,Collagen alpha-1(XVIII) chain,Inverse variance weighted,17,1.00 [0.84-1.20],0.978337230207506
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,TGFBR2,TGF-beta receptor type-2,Inverse variance weighted,11,0.85 [0.60-1.20],0.360391789363665
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,RNASE1,Ribonuclease pancreatic,Inverse variance weighted,6,1.24 [1.00-1.53],0.0485783553913006
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,SIRPB1,Signal-regulatory protein beta-1,Inverse variance weighted,34,1.00 [0.91-1.09],0.941388863636737
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,IL10RB,Interleukin-10 receptor subunit beta,Inverse variance weighted,31,1.09 [1.01-1.18],0.0278770431326058
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,LTBP2,Latent-transforming growth factor beta-binding protein 2,Inverse variance weighted,18,0.81 [0.64-1.04],0.0937363810795942
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,FABP4,"Fatty acid-binding protein, adipocyte",Inverse variance weighted,2,0.80 [0.52-1.24],0.322941731124976
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,CCDC80,Coiled-coil domain-containing protein 80,Inverse variance weighted,13,0.96 [0.74-1.25],0.771427230697354
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,NT5C1A,Cytosolic 5'-nucleotidase 1A,Inverse variance weighted,4,1.15 [0.85-1.56],0.37142038266502
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,Inverse variance weighted,4,0.94 [0.74-1.20],0.615922630690367
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,SPP1,Osteopontin,Inverse variance weighted,19,0.98 [0.76-1.27],0.886518179982377
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Inverse variance weighted,17,0.96 [0.81-1.13],0.623769103470409
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,SORCS2,VPS10 domain-containing receptor SorCS2,Inverse variance weighted,30,1.01 [0.90-1.14],0.841377612707332
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,CRIM1,Cysteine-rich motor neuron 1 protein,Inverse variance weighted,14,1.05 [0.85-1.29],0.640596485718697
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,Inverse variance weighted,8,0.98 [0.73-1.30],0.871408880861924
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,EFNA4,Ephrin-A4,Inverse variance weighted,5,0.95 [0.61-1.48],0.83168612976319
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,REG1B,Lithostathine-1-beta,Inverse variance weighted,26,1.10 [0.98-1.24],0.114038022532142
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,GRN,Progranulin,Inverse variance weighted,46,1.01 [0.92-1.10],0.892126139879973
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,NPDC1,Neural proliferation differentiation and control protein 1,Inverse variance weighted,7,1.29 [0.75-2.24],0.360496812046107
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,FGF23,Fibroblast growth factor 23,Inverse variance weighted,17,0.95 [0.77-1.17],0.629690618550525
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,WNT9A,Protein Wnt-9a,Inverse variance weighted,7,0.81 [0.61-1.08],0.153867277827171
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,CD27,CD27 antigen,Inverse variance weighted,18,1.08 [0.94-1.24],0.2823826072461
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,CLMP,CXADR-like membrane protein,Inverse variance weighted,15,1.18 [1.03-1.34],0.0152925857280903
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,TNFSF13,Tumor necrosis factor ligand superfamily member 13,Inverse variance weighted,14,0.96 [0.77-1.21],0.737388837161935
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,CST3,Cystatin-C,Inverse variance weighted,13,1.07 [0.89-1.28],0.463599909857837
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,EPHB4,Ephrin type-B receptor 4,Inverse variance weighted,11,1.06 [0.84-1.32],0.633756918513849
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,CXCL9,C-X-C motif chemokine 9,Inverse variance weighted,11,0.97 [0.74-1.27],0.832262838482932
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Inverse variance weighted,5,1.41 [0.80-2.49],0.23454666545284
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,LY6D,Lymphocyte antigen 6D,Inverse variance weighted,31,1.00 [0.91-1.10],0.999216606423437
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,Inverse variance weighted,18,1.06 [0.92-1.21],0.411457081001213
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,9,1.06 [0.80-1.42],0.674870738988867
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,NBL1,Neuroblastoma suppressor of tumorigenicity 1,Inverse variance weighted,5,0.84 [0.56-1.25],0.391457064568663
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,CD74,HLA class II histocompatibility antigen gamma chain,Inverse variance weighted,8,1.04 [0.78-1.37],0.811414760187581
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,5,0.64 [0.41-1.01],0.0529793106228823
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,Inverse variance weighted,35,0.90 [0.81-0.99],0.0245960423143613
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,31,1.10 [0.90-1.36],0.348746096521733
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,15,1.12 [0.92-1.37],0.258726095201952
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,LGALS9,Galectin-9,Inverse variance weighted,39,1.02 [0.92-1.13],0.666605591257667
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,AMBP,Protein AMBP,Inverse variance weighted,5,1.04 [0.71-1.53],0.826344607646209
