Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,VSIG4,V-set and immunoglobulin domain-containing protein 4,Inverse variance weighted,12,1.14 [0.41-3.17],0.79879889557984
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,CD300E,CMRF35-like molecule 2,Inverse variance weighted,36,0.96 [0.74-1.25],0.754626760570472
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,AREG,Amphiregulin,Inverse variance weighted,7,1.58 [0.83-3.03],0.165646918828094
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,IL18BP,Interleukin-18-binding protein,Inverse variance weighted,13,1.18 [0.58-2.40],0.647633348228291
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,9,0.96 [0.44-2.08],0.911877250529096
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,10,0.91 [0.52-1.57],0.72264186210804
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,17,1.03 [0.67-1.59],0.899207545671046
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,LGALS4,Galectin-4,Inverse variance weighted,19,0.55 [0.41-0.74],5.51957191329693e-05
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,MSR1,Macrophage scavenger receptor types I and II,Inverse variance weighted,25,1.33 [0.96-1.86],0.0876198985631766
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,PI3,Elafin,Inverse variance weighted,20,0.70 [0.48-1.03],0.0686897895069299
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,29,1.07 [0.85-1.34],0.58261936912361
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,CD276,CD276 antigen,Inverse variance weighted,47,1.02 [0.85-1.22],0.853820762227721
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,5,0.36 [0.07-1.90],0.227072585708043
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,12,1.35 [0.59-3.09],0.478657630780783
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,NEFL,Neurofilament light polypeptide,Inverse variance weighted,6,1.60 [0.46-5.56],0.462921857714022
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,LTBP2,Latent-transforming growth factor beta-binding protein 2,Inverse variance weighted,18,0.85 [0.42-1.72],0.655138326727315
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,PGF,Placenta growth factor,Inverse variance weighted,8,1.02 [0.36-2.95],0.96361958226387
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,VCAM1,Vascular cell adhesion protein 1,Inverse variance weighted,11,0.78 [0.35-1.77],0.559481864606094
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,13,1.04 [0.86-1.25],0.684392074662271
